x,y,z,cluster
0.952,0.173,0.518,3
0.438,0.677,0.736,2
0.934,0.012,0.564,4
0.702,0.964,0.517,2
0.431,0.06,0.252,0
0.744,1.007,0.501,2
0.352,0.031,0.267,0
0.903,0.009,0.649,4
0.061,0.783,0.423,2
0.496,0.001,0.293,0
0.083,0.807,0.45,2
0.489,0.054,0.299,0
0.525,0.706,0.81,2
0.512,0.743,0.834,2
0.395,0.016,0.275,0
0.96,0.021,0.53,4
0.402,0.084,0.357,0
0.873,0.037,0.597,4
0.51,0.05,0.263,0
0.918,0.028,0.67,4
0.937,0.266,0.553,3
0.047,0.803,0.424,2
0.441,0.07,0.306,0
0.884,0.185,0.539,3
0.738,0.926,0.513,2
0.441,0.064,0.222,0
0.511,0.099,0.279,0
0.935,0.276,0.529,3
0.986,0.033,0.629,4
0.459,0.06,0.189,0
0.487,0.095,0.266,0
0.501,0.654,0.814,2
0.732,1.041,0.488,2
0.734,0.991,0.615,2
0.733,1.011,0.569,2
0.564,0.03,0.289,0
0.032,0.779,0.41,2
0.424,0.608,0.806,2
0.479,0.043,0.338,0
0.05,0.775,0.436,2
0.402,0.093,0.268,0
0.816,0.28,0.427,1
0.904,0.234,0.413,1
0.696,0.94,0.497,2
0.721,0.967,0.52,2
0.948,0.025,0.549,4
0.03,0.77,0.435,2
0.947,0.209,0.501,3
0.857,0.234,0.393,1
0.497,0.703,0.846,2
1.014,0.26,0.571,3
0.425,0.656,0.705,2
0.099,0.847,0.379,2
0.993,0.203,0.512,3
0.721,0.916,0.464,2
0.961,0.195,0.591,3
0.457,0.093,0.29,0
0.446,0.683,0.793,2
0.487,0.674,0.843,2
0.525,0.661,0.824,2
0.389,0.062,0.327,0
1.03,0.007,0.632,4
0.755,0.963,0.533,2
0.556,0.675,0.866,2
0.96,0.035,0.637,4
0.681,0.972,0.588,2
0.749,0.941,0.485,2
0.976,0.011,0.615,4
0.451,0.69,0.771,2
0.08,0.803,0.426,2
0.916,0.193,0.465,1
0.477,0.084,0.252,0
0.491,0.68,0.694,2
0.846,0.197,0.46,1
0.83,0.961,0.558,2
0.856,0.237,0.565,3
0.381,0.04,0.26,0
0.474,0.686,0.786,2
0.075,0.779,0.422,2
0.514,0.744,0.804,2
0.734,1.015,0.599,2
0.892,0.117,0.583,4
0.476,0.666,0.77,2
0.495,0.009,0.253,0
0.518,0.7,0.835,2
0.952,0.235,0.553,3
0.571,0.736,0.711,2
0.905,0.225,0.483,1
0.887,0.181,0.437,1
0.425,0.711,0.719,2
0.349,0.073,0.241,0
0.516,0.669,0.798,2
0.688,0.945,0.543,2
0.013,0.799,0.466,2
0.886,0.238,0.48,1
0.945,0.216,0.492,1
0.064,0.749,0.486,2
0.541,0.628,0.816,2
0.881,0.216,0.524,3
0.486,0.079,0.243,0
0.424,0.112,0.224,0
0.539,0.072,0.32,0
0.08,0.749,0.49,2
0.527,0.071,0.161,0
0.495,0.117,0.258,0
0.33,0.067,0.293,0
0.982,0.092,0.566,4
0.691,0.924,0.515,2
0.114,0.815,0.437,2
0.94,0.017,0.574,4
0.918,0.144,0.675,4
0.961,0.132,0.526,3
0.064,0.71,0.424,2
0.907,0.025,0.558,4
0.457,0.653,0.837,2
0.333,0.115,0.282,0
0.026,0.778,0.448,2
0.839,0.265,0.419,1
0.888,0.207,0.465,1
0.741,0.947,0.576,2
0.894,0.248,0.499,1
0.067,0.765,0.504,2
0.521,0.728,0.801,2
0.708,0.996,0.56,2
0.903,0.143,0.56,3
0.918,0.016,0.607,4
0.89,0.162,0.433,1
0.852,0.023,0.658,4
0.99,0.156,0.594,3
0.696,1.003,0.533,2
0.762,0.978,0.553,2
0.7,0.944,0.511,2
0.081,0.74,0.451,2
0.963,0.028,0.513,4
0.945,0.24,0.549,3
0.942,0.239,0.471,1
0.991,0.045,0.554,4
0.715,0.97,0.58,2
0.52,0.027,0.278,0
0.041,0.833,0.45,2
0.935,0.064,0.59,4
0.712,1.006,0.495,2
0.927,0.186,0.389,1
0.734,0.97,0.531,2
0.987,0.073,0.578,4
0.367,0.044,0.28,0
0.908,0.002,0.546,4
0.873,0.189,0.491,1
0.324,0.131,0.176,0
0.958,0.278,0.531,3
0.382,0.055,0.279,0
0.681,1.022,0.498,2
0.879,0.211,0.553,3
0.922,0.238,0.483,1
0.516,0.064,0.326,0
0.12,0.784,0.438,2
0.927,0.154,0.399,1
0.009,0.797,0.396,2
0.927,0.191,0.504,1
0.782,1.002,0.524,2
0.846,0.185,0.408,1
0.511,0.554,0.824,2
0.541,0.075,0.328,0
0.95,0.179,0.528,3
0.362,0.005,0.254,0
0.577,0.681,0.793,2
0.966,0.228,0.409,1
0.348,0.141,0.258,0
0.48,0.151,0.296,0
0.408,0.083,0.275,0
0.46,0.677,0.746,2
0.951,0.221,0.596,3
0.385,0.097,0.261,0
0.746,0.864,0.536,2
0.719,0.972,0.563,2
0.563,0.615,0.712,2
0.439,0.057,0.229,0
0.376,0.093,0.364,0
0.887,0.177,0.475,1
0.171,0.754,0.4,2
0.917,0.012,0.65,4
0.943,0.173,0.472,1
0.896,0.156,0.454,1
0.075,0.813,0.377,2
0.062,0.848,0.497,2
0.467,0.096,0.272,0
0.497,0.121,0.303,0
0.392,0.066,0.355,0
0.161,0.765,0.428,2
0.753,0.958,0.59,2
0.934,0.308,0.64,3
0.937,0.024,0.61,4
0.104,0.807,0.404,2
0.914,0.011,0.624,4
0.966,0.172,0.59,3
0.516,0.764,0.851,2
0.714,0.942,0.57,2
0.901,0.177,0.564,3
0.992,0.245,0.591,3
0.935,0.07,0.569,4
0.014,0.789,0.359,2
0.931,0.254,0.552,3
0.928,0.24,0.526,3
0.492,0.684,0.78,2
0.579,0.632,0.775,2
0.5,0.116,0.305,0
0.944,0.286,0.54,3
0.905,0.198,0.487,1
1.016,0.284,0.565,3
0.464,0.65,0.833,2
0.08,0.787,0.402,2
0.265,0.096,0.268,0
0.923,0.341,0.482,3
0.457,0.037,0.256,0
0.744,1.015,0.587,2
0.51,0.607,0.783,2
0.335,0.067,0.288,0
0.016,0.816,0.415,2
0.346,0.023,0.28,0
0.5,0.653,0.752,2
0.503,0.656,0.831,2
0.942,0.231,0.441,1
0.463,0.762,0.767,2
0.917,0.208,0.588,3
0.514,0.656,0.829,2
0.983,0.28,0.577,3
0.693,1.017,0.485,2
0.456,0.657,0.811,2
0.741,0.956,0.603,2
0.701,0.922,0.48,2
0.896,0.039,0.6,4
0.944,0.101,0.565,4
0.97,0.037,0.6,4
0.406,0.1,0.268,0
0.465,0.654,0.809,2
0.927,0.025,0.592,4
0.383,0.103,0.334,0
0.436,0.644,0.821,2
0.786,0.944,0.559,2
0.894,0.228,0.496,1
0.722,0.977,0.492,2
0.099,0.736,0.443,2
0.041,0.805,0.484,2
0.404,0.067,0.303,0
0.43,0.698,0.828,2
0.969,0.024,0.625,4
0.96,0.214,0.548,3
0.348,0.043,0.339,0
0.402,0.086,0.29,0
0.365,0.121,0.323,0
0.484,0.691,0.817,2
0.69,0.933,0.55,2
0.944,0.292,0.497,3
0.752,0.991,0.555,2
0.917,0.19,0.406,1
0.448,0.102,0.292,0
0.899,0.028,0.619,4
0.055,0.765,0.455,2
0.546,0.139,0.288,0
0.981,0.273,0.613,3
0.488,0.063,0.204,0
0.546,0.649,0.814,2
0.363,0.047,0.257,0
0.37,0.055,0.281,0
0.887,0.039,0.633,4
0.098,0.795,0.424,2
0.332,0.066,0.309,0
0.896,0.187,0.44,1
0.98,0.159,0.43,1
0.78,0.988,0.513,2
0.405,0.12,0.347,0
0.051,0.723,0.392,2
1.013,0.238,0.566,3
0.35,0.062,0.354,0
0.507,0.079,0.328,0
0.951,0.036,0.613,4
0.96,0.155,0.515,3
0.933,0.17,0.605,3
0.118,0.7,0.354,2
0.546,0.712,0.759,2
0.519,0.042,0.285,0
0.721,0.953,0.466,2
0.387,0.066,0.263,0
0.468,0.67,0.777,2
0.907,0.266,0.466,1
0.314,0.136,0.327,0
0.984,0.233,0.614,3
0.934,0.303,0.551,3
0.005,0.814,0.463,2
0.899,0.188,0.439,1
0.854,0.295,0.437,1
0.061,0.703,0.453,2
0.357,0.114,0.304,0
0.044,0.819,0.441,2
0.688,1.003,0.498,2
0.059,0.741,0.407,2
0.912,0.203,0.54,3
0.933,0.223,0.572,3
0.531,0.01,0.227,0
0.038,0.797,0.436,2
0.564,0.079,0.24,0
0.386,0.049,0.259,0
0.791,1.034,0.579,2
0.908,0.204,0.46,1
0.434,0.149,0.224,0
0.879,0.258,0.481,1
0.505,0.729,0.824,2
0.321,0.035,0.299,0
0.412,0.047,0.286,0
0.938,0.036,0.626,4
0.673,0.98,0.521,2
0.953,0.075,0.574,4
0.465,0.008,0.311,0
0.502,0.044,0.257,0
0.653,0.994,0.431,2
0.091,0.859,0.468,2
0.511,0.725,0.882,2
0.515,0.083,0.238,0
0.051,0.777,0.518,2
0.403,0.077,0.307,0
0.941,0.029,0.616,4
0.859,0.205,0.411,1
0.989,0.264,0.517,3
0.962,0.274,0.519,3
0.897,0.043,0.606,4
0.33,0.047,0.268,0
1,0.231,0.523,3
0.989,0.285,0.522,3
0.702,0.947,0.568,2
0.936,0.005,0.614,4
0.749,1.005,0.571,2
0.969,0.009,0.645,4
0.915,0.237,0.497,1
0.561,0.043,0.216,0
0.413,0.079,0.28,0
0.767,0.975,0.596,2
1.006,0.27,0.537,3
0.09,0.769,0.402,2
0.937,0.222,0.473,1
0.494,0.059,0.204,0
0.935,0.114,0.547,4
0.508,0.648,0.865,2
0.492,0.626,0.785,2
0.73,1.006,0.543,2
0.054,0.753,0.45,2
0.933,0.235,0.5,3
0.07,0.818,0.455,2
0.076,0.734,0.314,2
0.413,0.109,0.245,0
0.99,0.016,0.609,4
0.922,0.215,0.468,1
0.394,0.093,0.327,0
0.959,0.152,0.567,3
0.408,0.033,0.3,0
0.941,0.25,0.55,3
0.717,0.967,0.6,2
0.706,0.984,0.508,2
0.028,0.73,0.485,2
0.476,0.736,0.834,2
0.386,0.176,0.256,0
0.985,0.188,0.564,3
0.507,0.029,0.288,0
0.422,0.037,0.26,0
0.959,0.264,0.434,1
0.973,0.248,0.539,3
0.917,0.195,0.44,1
0.943,0.217,0.561,3
0.711,0.991,0.514,2
0.966,0.199,0.487,1
0.725,0.957,0.506,2
0.768,1.024,0.589,2
0.753,0.936,0.508,2
0.873,0.009,0.57,4
0.083,0.803,0.375,2
0.691,1.009,0.577,2
0.943,0.045,0.598,4
0.494,0.044,0.251,0
0.963,0.186,0.399,1
0.953,0.169,0.538,3
0.074,0.77,0.443,2
0.505,0.079,0.229,0
0.697,0.932,0.529,2
0.108,0.805,0.425,2
0.364,0.039,0.304,0
0.691,0.969,0.587,2
0.569,0.721,0.849,2
0.402,0.075,0.299,0
0.928,0.303,0.473,1
0.939,0.045,0.562,4
0.339,0.037,0.276,0
0.976,0.007,0.603,4
0.071,0.727,0.504,2
0.757,1.054,0.525,2
0.924,0.243,0.457,1
0.981,0.005,0.657,4
0.111,0.813,0.446,2
0.87,0.037,0.671,4
0.005,0.826,0.482,2
0.899,0.013,0.549,4
0.716,0.91,0.495,2
0.897,0.03,0.58,4
0.782,0.954,0.527,2
0.926,0.223,0.41,1
0.931,0.196,0.548,3
0.917,0.004,0.625,4
0.407,0.147,0.321,0
0.936,0.004,0.61,4
0.4,0.037,0.295,0
0.869,0.295,0.446,1
0.509,0.627,0.851,2
0.782,0.967,0.542,2
0.396,0.123,0.215,0
0.911,0.177,0.376,1
0.49,0.719,0.797,2
0.484,0.034,0.218,0
0.636,0.899,0.61,2
0.963,0.248,0.489,3
0.921,0.112,0.597,4
0.043,0.733,0.478,2
0.54,0.674,0.796,2
0.942,0.039,0.684,4
0.697,1.017,0.496,2
1.008,0.054,0.596,4
0.933,0.239,0.433,1
0.039,0.804,0.514,2
0.438,0.021,0.276,0
0.481,0.017,0.219,0
0.429,0.076,0.342,0
0.504,0.015,0.237,0
0.505,0.065,0.238,0
0.516,0.089,0.263,0
0.934,0.277,0.454,1
0.944,0.018,0.567,4
0.899,0.012,0.607,4
0.776,0.983,0.613,2
0.476,0.064,0.231,0
0.38,0.016,0.298,0
0.715,0.975,0.521,2
0.384,0.127,0.37,0
0.463,0.045,0.279,0
0.545,0.631,0.821,2
0.954,0.209,0.556,3
0.087,0.775,0.453,2
0.41,0.085,0.295,0
0.921,0.001,0.574,4
0.491,0.649,0.787,2
0.491,0.637,0.807,2
0.896,0.224,0.467,1
0.961,0.166,0.457,1
0.375,0.029,0.279,0
0.769,0.998,0.492,2
0.441,0.1,0.253,0
0.756,0.98,0.51,2
0.742,0.983,0.532,2
0.727,0.979,0.437,2
0.502,0.666,0.797,2
1.001,0.286,0.598,3
0.919,0.021,0.635,4
0.505,0.625,0.826,2
0.736,1.029,0.582,2
0.057,0.848,0.458,2
0.478,0.663,0.725,2
0.439,0.669,0.781,2
0.925,0.016,0.554,4
0.518,0.663,0.864,2
0.887,0.229,0.529,3
0.931,0.249,0.54,3
0.515,0.708,0.801,2
0.767,1.022,0.521,2
0.903,0.084,0.612,4
0.496,0.122,0.197,0
0.918,0.222,0.555,3
0.726,1,0.537,2
0.903,0.185,0.525,3
0.914,0.216,0.503,1
0.99,0.22,0.543,3
0.693,1.054,0.456,2
0.931,0.24,0.458,1
0.876,0.244,0.538,3
0.873,0.277,0.46,1
0.759,1.035,0.548,2
0.902,0.017,0.563,4
0.485,0.683,0.791,2
0.054,0.774,0.531,2
0.043,0.791,0.432,2
0.702,1.069,0.599,2
0.849,0.223,0.408,1
0.985,0.21,0.527,3
0.529,0.72,0.762,2
0.356,0.014,0.247,0
0.964,0.012,0.574,4
0.058,0.789,0.477,2
0.694,1.025,0.545,2
0.544,0.062,0.178,0
0.897,0.254,0.379,1
0.069,0.779,0.448,2
0.066,0.7,0.431,2
0.555,0.718,0.787,2
0.378,0.083,0.342,0
0.02,0.764,0.442,2
0.911,0.243,0.468,1
0.877,0.214,0.563,3
0.912,0.092,0.589,4
0.643,0.94,0.504,2
0.503,0.065,0.313,0
0.888,0.21,0.505,1
0.089,0.799,0.444,2
0.678,0.986,0.513,2
0.489,0.684,0.8,2
0.357,0.035,0.294,0
0.892,0.202,0.343,1
0.73,0.959,0.554,2
0.916,0.228,0.516,3
0.902,0.2,0.58,3
0.563,0.638,0.769,2
0.962,0.307,0.501,3
0.09,0.774,0.498,2
0.398,0.731,0.92,2
0.896,0.207,0.511,1
0.069,0.79,0.426,2
0.947,0.035,0.632,4
0.1,0.847,0.458,2
0.918,0.006,0.698,4
0.669,1.036,0.467,2
0.086,0.739,0.382,2
0.951,0.195,0.486,1
0.929,0.165,0.499,1
0.485,0.679,0.753,2
0.951,0.174,0.491,1
0.537,0.059,0.308,0
0.756,0.993,0.532,2
0.914,0.257,0.573,3
0.902,0.222,0.436,1
0.527,0.017,0.221,0
0.967,0.066,0.531,4
0.956,0.214,0.526,3
0.463,0.014,0.217,0
0.535,0.631,0.823,2
0.057,0.817,0.442,2
0.535,0.095,0.241,0
0.877,0.16,0.5,1
0.041,0.758,0.462,2
0.512,0.092,0.256,0
0.893,0.241,0.411,1
0.498,0.047,0.272,0
0.383,0.076,0.279,0
0.945,0.262,0.435,1
0.93,0.226,0.573,3
1,0.223,0.428,1
0.771,0.947,0.526,2
0.732,0.965,0.498,2
0.479,0.651,0.77,2
0.74,1.049,0.541,2
0.504,0.616,0.784,2
0.917,0.278,0.634,3
0.491,0.668,0.814,2
0.493,0.765,0.752,2
0.74,0.936,0.489,2
0.871,0.074,0.612,4
0.53,0.035,0.247,0
0.503,0.031,0.271,0
0.921,0.044,0.625,4
0.697,1.021,0.593,2
0.428,0.109,0.276,0
0.166,0.787,0.427,2
0.909,0.07,0.655,4
0.826,0.148,0.462,1
0.954,0.057,0.574,4
0.989,0.033,0.684,4
0.684,0.981,0.5,2
0.392,0.002,0.274,0
0.875,0.004,0.645,4
0.381,0.07,0.314,0
0.958,0.023,0.497,4
0.707,0.983,0.593,2
0.473,0.069,0.231,0
0.382,0.054,0.272,0
0.986,0.186,0.552,3
0.557,0.769,0.799,2
0.047,0.797,0.432,2
0.351,0.067,0.322,0
0.095,0.829,0.414,2
0.973,0.25,0.512,3
0.469,0.081,0.266,0
0.504,0.794,0.885,2
0.746,0.912,0.555,2
0.715,1.017,0.585,2
0.746,0.96,0.512,2
0.388,0.03,0.366,0
0.463,0.702,0.785,2
0.505,0.044,0.191,0
0.931,0.205,0.573,3
0.494,0.652,0.849,2
1.028,0.073,0.608,4
0.538,0.663,0.802,2
0.906,0.186,0.467,1
0.943,0.167,0.472,1
0.912,0.223,0.543,3
0.922,0.274,0.58,3
0.781,0.985,0.484,2
0.91,0.169,0.418,1
0.42,0.103,0.389,0
0.865,0.245,0.482,1
0.107,0.8,0.486,2
0.922,0.238,0.475,1
0.093,0.766,0.47,2
0.703,1.051,0.455,2
0.954,0.198,0.532,3
0.979,0.295,0.467,3
0.439,0.675,0.817,2
0.895,0.036,0.615,4
0.889,0.033,0.59,4
0.549,0.636,0.768,2
0.04,0.8,0.376,2
0.495,0.009,0.343,0
0.93,0.005,0.633,4
0.826,0.273,0.485,1
0.453,0.128,0.321,0
0.028,0.784,0.432,2
0.981,0.221,0.501,3
0.442,0.044,0.273,0
0.035,0.715,0.462,2
0.977,0.212,0.582,3
0.025,0.792,0.426,2
0.667,1.032,0.522,2
0.472,0.088,0.349,0
0.545,0.085,0.387,0
0.566,0.719,0.768,2
0.744,0.954,0.561,2
0.292,0.062,0.317,0
0.551,0.646,0.772,2
0.72,0.975,0.556,2
0.475,0.739,0.771,2
0.396,0.126,0.225,0
0.758,0.995,0.554,2
0.903,0.269,0.537,3
0.555,0.112,0.244,0
0.946,0.013,0.607,4
0.389,0.038,0.335,0
0.917,0.289,0.61,3
0.677,1.009,0.521,2
0.938,0.037,0.66,4
0.879,0.196,0.557,3
0.885,0.234,0.451,1
0.119,0.779,0.486,2
0.458,0.057,0.308,0
0.918,0.219,0.503,1
0.935,0.211,0.477,1
0.679,0.924,0.531,2
0.078,0.761,0.381,2
0.916,0.076,0.609,4
0.952,0.189,0.541,3
0.109,0.822,0.441,2
0.998,0.243,0.599,3
0.715,0.984,0.563,2
0.323,0.053,0.291,0
0.748,0.9,0.545,2
0.535,0.716,0.808,2
0.444,0.663,0.859,2
0.943,0.169,0.578,3
0.737,0.962,0.554,2
0.506,0.671,0.819,2
0.965,0.263,0.443,1
0.474,0.646,0.79,2
0.721,0.897,0.59,2
0.506,0.712,0.735,2
0.512,0.638,0.709,2
0.879,0.292,0.496,1
0.916,0.038,0.589,4
0.846,0.214,0.453,1
0.124,0.701,0.382,2
0.583,0.116,0.28,0
0.509,0.065,0.251,0
0.114,0.795,0.466,2
0.955,0.037,0.592,4
0.375,0.003,0.287,0
0.665,0.95,0.502,2
0.492,0.698,0.821,2
0.956,0.221,0.519,3
0.375,0.119,0.318,0
0.915,0.053,0.558,4
0.525,0.618,0.753,2
0.064,0.795,0.403,2
1.041,0.235,0.537,3
0.781,0.968,0.465,2
0.562,0.631,0.919,2
0.928,0.269,0.555,3
0.95,0.253,0.593,3
0.993,0.001,0.566,4
0.983,0.231,0.592,3
0.066,0.729,0.446,2
0.915,0.24,0.563,3
0.927,0.019,0.622,4
0.482,0.146,0.292,0
0.956,0.223,0.565,3
0.692,1.054,0.565,2
0.714,0.991,0.519,2
0.552,0.08,0.265,0
0.399,0.091,0.273,0
0.967,0.265,0.51,3
0.792,0.998,0.537,2
0.94,0.021,0.583,4
0.933,0.044,0.588,4
0.625,0.117,0.304,0
0.916,0.032,0.638,4
0.993,0.23,0.559,3
0.842,0.005,0.61,4
0.795,1.03,0.525,2
0.995,0.009,0.628,4
0.9,0.031,0.566,4
0.874,0.015,0.621,4
0.105,0.824,0.485,2
0.082,0.807,0.456,2
0.099,0.805,0.409,2
0.323,0.085,0.28,0
0.124,0.687,0.44,2
0.019,0.8,0.435,2
0.352,0.016,0.311,0
0.917,0.154,0.44,1
0.964,0.235,0.409,1
0.873,0.036,0.636,4
0.376,0.104,0.243,0
0.443,0.673,0.823,2
0.043,0.793,0.421,2
0.389,0.057,0.357,0
0.069,0.782,0.431,2
0.33,0.001,0.298,0
0.394,0.043,0.312,0
0.975,0.018,0.616,4
0.677,1.011,0.559,2
0.507,0.688,0.819,2
0.874,0.277,0.432,1
0.915,0.259,0.552,3
0.404,0.678,0.824,2
0.458,0.096,0.246,0
0.262,0.109,0.279,0
0.732,0.948,0.447,2
0.379,0.069,0.278,0
0.921,0.202,0.39,1
0.954,0.05,0.613,4
0.38,0.021,0.263,0
0.986,0.078,0.63,4
0.98,0.023,0.592,4
0.093,0.802,0.429,2
0.065,0.846,0.447,2
0.405,0,0.36,0
0.141,0.786,0.432,2
0.425,0.051,0.274,0
0.7,0.953,0.58,2
0.322,0.078,0.334,0
0.5,0.639,0.808,2
0.506,0.089,0.333,0
0.913,0.015,0.599,4
0.893,0.223,0.5,1
0.439,0.025,0.308,0
0.478,0.782,0.821,2
0.929,0.173,0.544,3
0.068,0.858,0.397,2
0.512,0.064,0.226,0
0.433,0.135,0.279,0
0.766,0.958,0.481,2
0.917,0.015,0.612,4
0.101,0.776,0.502,2
0.26,0.091,0.231,0
0.128,0.755,0.464,2
0.846,0.23,0.44,1
0.899,0.24,0.406,1
0.995,0.284,0.527,3
0.344,0.015,0.337,0
0.393,0.073,0.287,0
0.513,0.077,0.287,0
0.44,0.154,0.29,0
0.476,0.022,0.249,0
0.755,1.003,0.48,2
0.691,1.023,0.5,2
0.507,0.121,0.203,0
0.357,0.093,0.288,0
0.123,0.761,0.463,2
0.922,0.197,0.548,3
0.97,0.228,0.436,1
0.446,0.642,0.755,2
0.041,0.764,0.384,2
0.501,0.718,0.842,2
0.954,0.087,0.618,4
0.886,0.246,0.435,1
0.525,0.028,0.297,0
0.476,0.694,0.855,2
0.775,0.97,0.517,2
0.447,0.088,0.317,0
0.498,0.714,0.762,2
0.494,0.701,0.767,2
0.903,0.211,0.434,1
0.501,0.102,0.226,0
0.935,0.232,0.529,3
0.899,0.058,0.567,4
0.361,0.066,0.282,0
0.959,0.236,0.502,3
0.997,0.259,0.562,3
0.888,0.163,0.475,1
0.881,0.191,0.444,1
0.512,0.667,0.818,2
0.065,0.823,0.401,2
0.725,0.984,0.497,2
0.397,0.111,0.279,0
0.089,0.785,0.445,2
0.907,0.106,0.619,4
0.735,0.975,0.529,2
0.24,0.027,0.274,0
0.728,0.952,0.605,2
0.728,0.959,0.5,2
0.388,0.627,0.78,2
0.568,0.044,0.336,0
0.439,0.104,0.237,0
0.749,0.964,0.581,2
0.922,0.247,0.44,1
0.959,0.251,0.647,3
0.954,0.209,0.511,3
0.49,0.057,0.161,0
0.485,0.686,0.813,2
0.444,0.043,0.318,0
0.955,0.193,0.518,3
0.471,0.728,0.767,2
0.471,0.667,0.859,2
0.993,0.224,0.67,3
0.935,0.239,0.536,3
0.532,0.686,0.723,2
0.378,0.105,0.293,0
0.392,0.064,0.235,0
0.533,0.096,0.227,0
0.144,0.79,0.429,2
0.089,0.766,0.487,2
0.922,0.294,0.565,3
0.107,0.769,0.408,2
0.567,0.069,0.265,0
0.542,0.097,0.279,0
0.937,0.046,0.636,4
0.336,0.02,0.288,0
0.688,0.973,0.542,2
0.509,0.681,0.738,2
0.693,1.078,0.575,2
0.922,0.263,0.516,3
1.029,0.233,0.595,3
0.93,0.225,0.438,1
0.678,0.881,0.537,2
0.516,0.005,0.338,0
0.685,0.977,0.528,2
0.466,0.093,0.224,0
0.511,0.692,0.846,2
0.972,0.21,0.519,3
0.34,0.107,0.251,0
0.924,0.177,0.53,3
0.063,0.806,0.469,2
0.064,0.803,0.444,2
0.379,0.117,0.316,0
0.506,0.673,0.853,2
0.097,0.767,0.432,2
0.932,0.267,0.572,3
0.575,0.634,0.853,2
0.73,1.023,0.542,2
0.948,0.247,0.596,3
0.406,0.015,0.268,0
0.788,1.094,0.554,2
0.825,0.277,0.47,1
0.065,0.802,0.499,2
0.94,0.163,0.346,1
0.735,0.999,0.549,2
0.552,0.036,0.305,0
0.401,0.048,0.359,0
0.499,0.72,0.773,2
0.907,0.24,0.498,1
1.023,0.128,0.526,3
0.53,0.694,0.88,2
0.905,0.213,0.579,3
0.115,0.837,0.48,2
0.014,0.753,0.514,2
0.049,0.783,0.371,2
0.976,0.263,0.503,3
0.423,0.131,0.271,0
0.351,0.086,0.298,0
0.962,0.293,0.516,3
0.069,0.753,0.479,2
0.519,0.767,0.786,2
0.932,0.192,0.49,1
0.917,0.163,0.494,1
0.862,0.193,0.492,1
1.056,0.301,0.489,3
0.542,0.057,0.315,0
0.63,0.959,0.463,2
0.399,0.045,0.315,0
0.525,0.081,0.272,0
0.122,0.816,0.424,2
0.952,0.066,0.625,4
0.936,0.244,0.449,1
0.386,0.047,0.311,0
0.701,0.923,0.546,2
0.079,0.78,0.417,2
0.734,0.98,0.568,2
0.701,0.897,0.583,2
0.171,0.746,0.409,2
0.736,0.971,0.491,2
0.878,0.26,0.402,1
0.909,0.222,0.549,3
0.774,0.987,0.52,2
0.937,0.213,0.528,3
0.459,0.736,0.821,2
0.303,0.119,0.301,0
0.944,0.314,0.49,3
0.923,0.028,0.578,4
0.96,0.026,0.566,4
0.674,1.03,0.57,2
0.451,0.126,0.214,0
0.075,0.813,0.358,2
0.912,0.2,0.588,3
0.015,0.752,0.444,2
0.941,0.231,0.501,3
0.695,1.002,0.497,2
0.744,0.978,0.517,2
0.113,0.764,0.442,2
0.825,0.945,0.531,2
0.109,0.776,0.455,2
0.406,0.126,0.226,0
0.971,0.017,0.587,4
0.943,0.251,0.626,3
0.479,0.664,0.816,2
0.394,0.011,0.287,0
0.457,0.032,0.236,0
0.393,0.049,0.245,0
0.87,0.017,0.643,4
0.953,0.241,0.445,1
0.471,0.022,0.243,0
0.971,0.253,0.467,1
0.939,0.018,0.617,4
0.771,0.938,0.622,2
0.719,0.942,0.572,2
0.081,0.797,0.407,2
0.89,0.057,0.575,4
0.977,0.249,0.542,3
0.959,0.042,0.626,4
0.432,0.035,0.322,0
0.118,0.796,0.47,2
0.028,0.764,0.546,2
0.905,0.052,0.596,4
0.052,0.775,0.427,2
0.98,0.302,0.539,3
0.875,0.017,0.586,4
0.119,0.76,0.401,2
0.381,0.073,0.254,0
0.171,0.805,0.455,2
0.027,0.767,0.43,2
0.875,0.229,0.43,1
0.762,0.959,0.597,2
0.842,0.031,0.615,4
0.081,0.75,0.383,2
0.505,0.114,0.246,0
0.572,0.648,0.774,2
0.067,0.756,0.477,2
0.424,0.095,0.24,0
0.98,0.246,0.56,3
0.927,0.185,0.471,1
0.876,0.174,0.555,3
0.555,0.693,0.824,2
0.46,0.093,0.259,0
0.107,0.818,0.399,2
0.76,0.944,0.543,2
0.907,0.05,0.56,4
0.903,0.29,0.46,1
0.714,1.018,0.49,2
0.974,0.234,0.578,3
0.777,1.004,0.508,2
0.566,0.011,0.263,0
0.534,0.117,0.287,0
0.458,0.063,0.342,0
0.357,0.017,0.232,0
0.398,0.108,0.296,0
0.978,0.23,0.508,3
0.891,0.201,0.498,1
0.68,1.041,0.557,2
0.468,0.046,0.29,0
0.964,0.019,0.503,4
0.981,0.033,0.603,4
0.716,0.967,0.458,2
0.668,0.99,0.523,2
0.054,0.772,0.392,2
0.954,0.001,0.584,4
0.049,0.731,0.43,2
0.556,0.004,0.215,0
0.703,0.952,0.532,2
0.918,0.047,0.647,4
0.946,0.054,0.572,4
0.865,0.292,0.428,1
0.966,0.247,0.584,3
0.161,0.778,0.442,2
0.533,0.047,0.262,0
0.513,0.033,0.225,0
0.682,1.037,0.498,2
0.021,0.788,0.422,2
0.951,0.218,0.566,3
0.411,0.089,0.292,0
0.525,0.738,0.803,2
