x,y,cluster
0.271,0.426,2
0.988,0.487,1
1.006,0.547,1
0.94,0.513,1
1.079,0.544,1
0.481,0.006,0
0.009,0.785,3
1.018,0.582,1
0.918,0.47,1
0.969,0.478,1
0.324,0.569,2
0.149,0.801,3
0.492,0.716,4
0.299,0.456,2
0.504,0.019,0
0.072,0.785,3
0.247,0.566,2
0.119,0.794,3
0.922,0.491,1
0.985,0.553,1
0.581,0.102,0
0.007,0.787,3
0.289,0.474,2
0.915,0.546,1
0.069,0.768,3
0.418,0.728,4
0.52,0.08,0
0.974,0.507,1
0.301,0.508,2
0.898,0.491,1
0.939,0.559,1
0.322,0.407,2
0.99,0.524,1
0.937,0.486,1
0.378,0.777,4
0.478,0.033,0
0.528,0.089,0
1.051,0.485,1
0.384,0.699,4
0.538,0.098,0
0.121,0.809,3
0.083,0.724,3
0.366,0.72,4
1.046,0.6,1
0.911,0.465,1
0.46,0.029,0
0.97,0.544,1
0.231,0.551,2
0.51,0.049,0
0.532,0.093,0
0.547,0.053,0
0.915,0.613,1
0.251,0.542,2
0.998,0.564,1
0.537,0.136,0
0.284,0.515,2
0.941,0.52,1
0.453,0.634,4
0.481,0.701,4
0.303,0.526,2
0.056,0.779,3
0.993,0.573,1
0.115,0.816,3
0.926,0.498,1
0.388,0.716,4
0.486,0.724,4
0.477,0.024,0
1.011,0.558,1
1.029,0.579,1
0.481,0.742,4
0.251,0.588,2
0.499,0.089,0
0.518,0.073,0
0.003,0.789,3
0.89,0.474,1
0.011,0.74,3
0.528,0.788,4
0.309,0.491,2
0.255,0.515,2
0.355,0.601,2
0.103,0.822,3
0.528,0.118,0
0.492,0.091,0
0.26,0.486,2
0.525,0.061,0
0.111,0.761,3
0.473,0.782,4
0.969,0.507,1
0.35,0.593,2
1.031,0.564,1
0.369,0.728,4
0.031,0.703,3
0.136,0.811,3
0.415,0.691,4
0.065,0.788,3
0.46,0.695,4
0.427,0.723,4
0.063,0.814,3
0.403,0.674,4
0.096,0.718,3
0.304,0.472,2
0.465,0.097,0
0.38,0.106,0
0.472,0.043,0
0.083,0.785,3
0.906,0.56,1
0.478,0.749,4
0.961,0.557,1
0.949,0.519,1
0.46,0.111,0
1.021,0.551,1
0.475,0.671,4
0.268,0.495,2
0.92,0.529,1
0.944,0.543,1
0.084,0.82,3
1.022,0.526,1
0.499,0.096,0
0.01,0.747,3
0.062,0.846,3
0.217,0.523,2
0.506,0.017,0
0.069,0.716,3
0.03,0.788,3
0.26,0.569,2
0.082,0.738,3
0.409,0.139,0
0.528,0.091,0
0.452,0.714,4
0.125,0.83,3
0.457,0.706,4
0.485,0.108,0
0.983,0.551,1
0.072,0.764,3
0.982,0.524,1
0.92,0.543,1
0.444,0.758,4
0.063,0.8,3
0.035,0.766,3
0.282,0.512,2
0.461,0.13,0
0.551,0.058,0
0.95,0.552,1
0.321,0.517,2
0.924,0.555,1
1.003,0.577,1
0.094,0.736,3
0.556,0.071,0
0.03,0.819,3
0.12,0.759,3
0.548,0.015,0
0.277,0.5,2
0.918,0.559,1
0.298,0.506,2
0.092,0.791,3
1,0.528,1
0.031,0.774,3
0.972,0.574,1
0.318,0.524,2
0.052,0.728,3
0.379,0.817,4
0.096,0.769,3
0.133,0.772,3
0.441,0.653,4
0.263,0.537,2
0.552,0.127,0
1.008,0.551,1
1.026,0.508,1
0.546,0.083,0
0.538,0.104,0
0.455,0.079,0
0.033,0.797,3
0.481,0.09,0
0.243,0.499,2
0.475,0.066,0
0.446,0.779,4
0.251,0.429,2
0.056,0.798,3
0.464,0.718,4
0.245,0.505,2
0.986,0.461,1
0.242,0.535,2
0.254,0.591,2
0.517,0.068,0
0.439,0.007,0
0.001,0.734,3
0.513,0.064,0
0.421,0.693,4
0.408,0.763,4
0.461,0.724,4
0.908,0.59,1
0.266,0.497,2
0.204,0.558,2
1.049,0.525,1
0.1,0.8,3
0.17,0.734,3
0.029,0.771,3
0.154,0.755,3
0.107,0.772,3
0.52,0.124,0
0.114,0.773,3
0.501,0.054,0
0.094,0.758,3
0.474,0.655,4
0.401,0.731,4
0.272,0.51,2
0.484,0.113,0
0.961,0.565,1
0.45,0.785,4
0.969,0.507,1
0.039,0.809,3
0.492,0.174,0
0.932,0.458,1
0.05,0.828,3
0.522,0.07,0
0.051,0.812,3
0.474,0.755,4
0.439,0.045,0
0.926,0.479,1
0.567,0.023,0
0.505,0.031,0
0.017,0.744,3
1.021,0.535,1
0.119,0.783,3
0.427,0.732,4
0.012,0.731,3
0.927,0.499,1
0.412,0.73,4
0.997,0.476,1
0.428,0.789,4
0.06,0.836,3
1.068,0.507,1
0.28,0.503,2
0.247,0.508,2
0.19,0.479,2
0.556,0.082,0
0.996,0.614,1
0.365,0.768,4
0.283,0.562,2
0.502,0.723,4
0.958,0.639,1
0.429,0.693,4
0.936,0.557,1
0.978,0.56,1
0.586,0.069,0
0.298,0.452,2
0.474,0.802,4
0.491,0.105,0
1.044,0.555,1
0.107,0.786,3
0.978,0.544,1
0.146,0.766,3
0.196,0.514,2
1.007,0.474,1
0.514,0.085,0
0.548,0.078,0
0.294,0.501,2
0.5,0.13,0
0.978,0.592,1
0.358,0.69,4
0.514,0.06,0
0.245,0.508,2
0.998,0.52,1
0.082,0.803,3
0.054,0.805,3
0.322,0.493,2
0.105,0.794,3
0.066,0.856,3
0.376,0.761,4
0.256,0.52,2
0.531,0.09,0
0.451,0.721,4
0.964,0.527,1
0.312,0.489,2
0.214,0.504,2
0.97,0.527,1
0.521,0.061,0
0.569,0.13,0
0.048,0.78,3
0.082,0.765,3
0.478,0.676,4
0.144,0.774,3
0.076,0.805,3
0.394,0.708,4
0.442,0.712,4
0.32,0.562,2
0.977,0.488,1
0.272,0.562,2
0.084,0.736,3
0.58,0.075,0
0.328,0.726,4
0.571,0.093,0
0.466,0.065,0
0.906,0.589,1
0.514,0.678,4
0.065,0.794,3
0.914,0.522,1
0.283,0.518,2
0.483,0.727,4
0.206,0.485,2
0.452,0.817,4
0.291,0.547,2
0.235,0.549,2
0.42,0.701,4
1.058,0.516,1
0.448,0.714,4
0.942,0.541,1
0.481,0.003,0
0.282,0.51,2
0.06,0.765,3
0.988,0.484,1
0.316,0.485,2
0.09,0.779,3
0.149,0.781,3
0.128,0.826,3
1.046,0.511,1
0.218,0.485,2
0.506,0.083,0
0.956,0.53,1
0.948,0.519,1
0.233,0.544,2
1.024,0.481,1
0.518,0.075,0
0.231,0.431,2
0.086,0.773,3
0.544,0.022,0
0.077,0.737,3
0.317,0.518,2
0.377,0.723,4
0.982,0.559,1
0.428,0.044,0
0.459,0.728,4
0.138,0.747,3
0.277,0.456,2
0.454,0.829,4
0.283,0.488,2
1.017,0.557,1
0.284,0.478,2
0.069,0.779,3
0.316,0.476,2
0.939,0.589,1
0.408,0.648,4
0.506,0.037,0
0.45,0.675,4
0.088,0.738,3
1.023,0.532,1
0.059,0.754,3
0.303,0.504,2
0.449,0.687,4
0.995,0.517,1
0.45,0.736,4
0.941,0.553,1
0.195,0.521,2
0.938,0.556,1
0.28,0.444,2
1.019,0.446,1
0.525,0.048,0
0.479,0.121,0
0.447,0.702,4
0.462,0.716,4
0.392,0.747,4
0.512,0.109,0
0.553,0.123,0
0.42,0.717,4
0.098,0.903,3
0.928,0.517,1
0.431,0.75,4
0.466,0.063,0
0.531,0.06,0
0.548,0.106,0
0.422,0.674,4
1.006,0.545,1
0.933,0.474,1
0.296,0.434,2
0.292,0.542,2
0.951,0.579,1
0.428,0.736,4
0.556,0.094,0
0.216,0.489,2
0.538,0.009,0
0.084,0.775,3
0.95,0.551,1
0.186,0.465,2
0.991,0.486,1
0.901,0.534,1
0.229,0.442,2
0.975,0.626,1
0.078,0.77,3
0.497,0.697,4
0.113,0.826,3
0.29,0.473,2
0.55,0.141,0
1.026,0.484,1
0.17,0.763,3
0.982,0.629,1
1.032,0.54,1
0.464,0.707,4
0.413,0.649,4
0.274,0.585,2
0.277,0.476,2
0.474,0.125,0
0.995,0.534,1
0.559,0.023,0
0.54,0.07,0
0.376,0.44,2
0.913,0.552,1
0.363,0.777,4
0.451,0.663,4
0.085,0.747,3
0.067,0.845,3
0.421,0.674,4
0.061,0.785,3
0.297,0.515,2
0.504,0.724,4
0.066,0.769,3
0.47,0.085,0
0.154,0.816,3
0.044,0.82,3
0.455,0.73,4
0.316,0.494,2
0.514,0.113,0
0.21,0.521,2
1.022,0.43,1
0.468,0.08,0
0.879,0.535,1
0.406,0.682,4
0.278,0.527,2
0.287,0.518,2
0.168,0.746,3
0.282,0.501,2
0.92,0.493,1
0.458,0.136,0
1.04,0.439,1
0.488,0.819,4
0.579,0.08,0
0.143,0.779,3
0.47,0.747,4
0.081,0.751,3
0.533,0.033,0
0.926,0.508,1
0.03,0.821,3
0.523,0.671,4
1.019,0.463,1
0.93,0.437,1
0.014,0.806,3
0.475,0.034,0
1.054,0.563,1
0.266,0.481,2
0.992,0.546,1
0.154,0.868,3
0.428,0.791,4
0.277,0.517,2
0.953,0.552,1
0.494,0.043,0
0.946,0.532,1
0.411,0.741,4
0.477,0.73,4
0.993,0.581,1
0.993,0.518,1
0.961,0.499,1
0.534,0.091,0
0.536,0.066,0
1.014,0.506,1
0.065,0.794,3
0.44,0.718,4
1.043,0.554,1
0.13,0.788,3
0.422,0.7,4
0.229,0.505,2
0.28,0.521,2
0.966,0.579,1
0.293,0.537,2
0.975,0.536,1
0.094,0.798,3
0.488,0.836,4
0.953,0.535,1
0.463,0.7,4
0.999,0.524,1
0.465,0.682,4
0.977,0.548,1
0.093,0.773,3
0.418,0.723,4
1.035,0.577,1
0.999,0.573,1
1.024,0.522,1
0.524,0.735,4
0.48,0.76,4
0.081,0.749,3
0.251,0.496,2
0.436,0.099,0
0.549,0.1,0
0.5,0.035,0
0.102,0.77,3
0.159,0.736,3
0.955,0.511,1
0.346,0.473,2
0.506,0.07,0
0.055,0.754,3
0.457,0.74,4
0.943,0.468,1
0.956,0.538,1
0.454,0.759,4
1.044,0.574,1
0.288,0.551,2
0.47,0.755,4
1.011,0.557,1
1.009,0.461,1
0.541,0.037,0
0.074,0.769,3
0.405,0.781,4
0.952,0.514,1
0.547,0.133,0
0.949,0.558,1
0.489,0.076,0
0.99,0.553,1
0.045,0.77,3
0.011,0.825,3
1,0.518,1
1.073,0.587,1
0.426,0.778,4
0.49,0.041,0
0.003,0.734,3
0.1,0.802,3
0.975,0.559,1
0.278,0.48,2
0.22,0.512,2
1.029,0.568,1
0.112,0.716,3
0.295,0.483,2
0.501,0.739,4
0.897,0.551,1
0.914,0.586,1
0.035,0.775,3
0.288,0.509,2
0.494,0.079,0
0.522,0.064,0
0.467,0.713,4
0.489,0.062,0
0.443,0.754,4
0.429,0.757,4
0.415,0.764,4
0.381,0.692,4
0.947,0.519,1
0.974,0.54,1
0.539,0.092,0
0.265,0.481,2
0.164,0.777,3
1.073,0.558,1
0.513,0.757,4
0.986,0.48,1
0.263,0.494,2
0.426,0.715,4
0.997,0.571,1
0.249,0.486,2
0.484,0.056,0
0.495,0.141,0
0.987,0.604,1
0.311,0.596,2
0.087,0.815,3
0.547,0.106,0
0.333,0.388,2
0.482,0.701,4
0.13,0.811,3
0.952,0.548,1
0.087,0.759,3
0.066,0.812,3
0.98,0.498,1
0.066,0.815,3
0.482,0.062,0
0.475,0.677,4
0.489,0.083,0
0.515,0.128,0
0.398,0.695,4
0.921,0.557,1
0.942,0.607,1
0.24,0.47,2
0.946,0.509,1
0.475,0.684,4
0.027,0.843,3
0.222,0.468,2
0.216,0.481,2
0.378,0.667,4
0.044,0.776,3
0.509,0.055,0
0.471,0.052,0
0.405,0.803,4
0.119,0.758,3
0.43,0.71,4
1.018,0.612,1
0.197,0.555,2
1.013,0.582,1
0.478,0.071,0
0.911,0.496,1
0.485,0.042,0
1.018,0.511,1
0.153,0.784,3
0.453,0.733,4
0.358,0.559,2
0.283,0.472,2
0.913,0.572,1
0.065,0.794,3
0.549,0.135,0
0.443,0.765,4
0.285,0.59,2
0.439,0.703,4
0.076,0.741,3
0.498,0.015,0
0.953,0.522,1
1.004,0.603,1
0.332,0.48,2
0.526,0.13,0
0.074,0.742,3
0.474,0.656,4
0.484,0.036,0
0.983,0.482,1
0.535,0.14,0
0.272,0.463,2
0.166,0.872,3
0.986,0.482,1
0.953,0.625,1
0.435,0.725,4
0.25,0.45,2
0.923,0.559,1
0.975,0.509,1
0.504,0.09,0
0.106,0.731,3
0.436,0.649,4
0.994,0.517,1
0.494,0.06,0
0.415,0.693,4
0.071,0.783,3
0.201,0.485,2
0.508,0.706,4
0.947,0.501,1
0.475,0.02,0
0.433,0.017,0
0.457,0.064,0
0.285,0.517,2
0.459,0.111,0
0.983,0.539,1
0.421,0.81,4
0.5,0.082,0
0.398,0.678,4
0.525,0.677,4
0.509,0.056,0
0.532,0.022,0
0.43,0.71,4
0.999,0.542,1
0.212,0.553,2
0.103,0.753,3
0.301,0.485,2
0.993,0.554,1
0.049,0.839,3
0.026,0.809,3
0.408,0.528,2
0.04,0.685,3
0.119,0.781,3
1.002,0.528,1
0.058,0.793,3
1.03,0.538,1
0.488,0.049,0
0.284,0.538,2
0.465,0.686,4
0.08,0.741,3
0.494,0.036,0
0.218,0.505,2
0.456,0.661,4
0.297,0.574,2
1.052,0.571,1
0.461,0.735,4
0.506,0.009,0
0.474,0.124,0
0.494,0.061,0
0.283,0.512,2
0.952,0.612,1
0.996,0.506,1
0.971,0.513,1
0.132,0.767,3
0.403,0.695,4
0.41,0.737,4
0.437,0.71,4
0.531,0.055,0
0.416,0.748,4
0.478,0.083,0
0.092,0.796,3
0.279,0.545,2
0.517,0.107,0
0.451,0.721,4
0.055,0.846,3
0.067,0.798,3
0.082,0.702,3
0.983,0.488,1
0.434,0.768,4
0.97,0.577,1
0.404,0.693,4
0.24,0.477,2
0.244,0.507,2
0.27,0.451,2
0.414,0.68,4
1.005,0.568,1
0.219,0.468,2
0.244,0.447,2
0.439,0.845,4
0.473,0.035,0
0.251,0.528,2
0.425,0.073,0
0.978,0.512,1
0.038,0.782,3
1.031,0.576,1
0.433,0.69,4
0.319,0.475,2
0.507,0.743,4
0.057,0.702,3
0.48,0.099,0
0.517,0.7,4
0.473,0.701,4
0.071,0.768,3
0.532,0.1,0
0.047,0.703,3
0.141,0.841,3
0.496,0.75,4
0.249,0.582,2
0.982,0.547,1
0.282,0.457,2
0.475,0.061,0
0.557,0.086,0
0.036,0.741,3
0.955,0.533,1
0.505,0.067,0
0.475,0.011,0
0.481,0.05,0
0.331,0.522,2
0.295,0.497,2
0.089,0.783,3
0.143,0.777,3
0.173,0.483,2
0.461,0.664,4
0.227,0.485,2
0.484,0.093,0
0.436,0.745,4
0.441,0.627,4
0.97,0.505,1
0.476,0.094,0
1.019,0.547,1
0.4,0.711,4
0.125,0.753,3
0.402,0.032,0
0.257,0.504,2
0.192,0.478,2
0.043,0.758,3
0.481,0.074,0
0.132,0.681,3
0.02,0.754,3
0.433,0.724,4
0.415,0.694,4
0.945,0.526,1
0.963,0.501,1
0.971,0.578,1
0.979,0.582,1
0.097,0.82,3
0.387,0.731,4
0.957,0.573,1
0.282,0.489,2
0.501,0.068,0
0.334,0.473,2
0.289,0.487,2
0.957,0.577,1
0.195,0.44,2
0.067,0.791,3
0.948,0.594,1
0.473,0.057,0
0.484,0.075,0
0.543,0.06,0
0.883,0.578,1
1.07,0.57,1
0.097,0.78,3
0.09,0.718,3
0.471,0.706,4
0.413,0.733,4
0.419,0.777,4
0.121,0.774,3
0.431,0.741,4
0.557,0.063,0
0.973,0.501,1
1.001,0.605,1
0.502,0.096,0
0.461,0.743,4
0.543,0.046,0
0.909,0.49,1
0.084,0.832,3
0.94,0.541,1
0.528,0.061,0
0.221,0.593,2
0.239,0.504,2
0.513,0.153,0
0.895,0.519,1
0.455,0.734,4
0.279,0.458,2
0.464,0.076,0
0.514,0.03,0
0.039,0.77,3
0.029,0.813,3
0.517,0.079,0
0.065,0.777,3
0.379,0.739,4
0.442,0.728,4
0.229,0.47,2
0.506,0.092,0
0.962,0.537,1
0.48,0.003,0
0.023,0.791,3
0.311,0.509,2
0.461,0.73,4
0.969,0.498,1
0.464,0.716,4
0.086,0.769,3
0.073,0.793,3
0.458,0.649,4
0.262,0.442,2
0.954,0.513,1
0.516,0.045,0
0.542,0.005,0
0.531,0.074,0
0.242,0.484,2
1.008,0.606,1
0.314,0.471,2
1.079,0.51,1
0.913,0.559,1
0.054,0.743,3
0.461,0.628,4
0.466,0.072,0
0.055,0.783,3
0.997,0.607,1
0.377,0.712,4
0.406,0.033,0
0.029,0.755,3
0.51,0.76,4
0.989,0.475,1
0.319,0.448,2
0.503,0.79,4
0.448,0.723,4
0.059,0.711,3
0.234,0.465,2
0.241,0.449,2
0.274,0.464,2
1.002,0.635,1
0.473,0.036,0
0.542,0.107,0
0.294,0.486,2
0.004,0.821,3
0.424,0.733,4
0.513,0.086,0
0.09,0.766,3
0.504,0.134,0
0.292,0.441,2
0.06,0.72,3
0.506,0.057,0
0.916,0.582,1
0.319,0.483,2
0.077,0.808,3
0.122,0.761,3
0.089,0.785,3
0.471,0.671,4
0.057,0.8,3
1.068,0.569,1
0.454,0.123,0
0.541,0.029,0
1.046,0.501,1
0.462,0.73,4
0.938,0.507,1
0.505,0.688,4
0.462,0.083,0
0.503,0.032,0
0.973,0.48,1
0.48,0.675,4
0.288,0.512,2
0.155,0.774,3
0.352,0.7,4
0.264,0.482,2
1.019,0.549,1
0.997,0.544,1
0.942,0.544,1
0.101,0.837,3
0.249,0.56,2
0.085,0.796,3
1.027,0.53,1
0.41,0.803,4
0.258,0.499,2
0.207,0.494,2
0.427,0.716,4
0.458,0.755,4
0.136,0.802,3
0.274,0.47,2
0.448,0.066,0
0.084,0.75,3
1.005,0.578,1
0.213,0.5,2
1.004,0.536,1
0.285,0.544,2
1.032,0.531,1
0.255,0.509,2
0.492,0.127,0
0.404,0.741,4
0.081,0.681,3
1.007,0.526,1
0.14,0.77,3
0.231,0.572,2
0.222,0.516,2
0.057,0.821,3
0.103,0.792,3
0.248,0.463,2
0.54,0.058,0
0.544,0.071,0
0.502,0.113,0
0.422,0.746,4
0.243,0.529,2
0.067,0.845,3
0.082,0.769,3
1.042,0.547,1
0.29,0.59,2
0.438,0.668,4
0.388,0.693,4
1.031,0.528,1
0.998,0.487,1
0.525,0.032,0
0.986,0.566,1
0.426,0.674,4
0.053,0.727,3
0.044,0.803,3
0.479,0.636,4
0.964,0.544,1
0.279,0.509,2
0.401,0.783,4
0.12,0.753,3
0.342,0.769,4
0.534,0.092,0
0.103,0.801,3
0.991,0.587,1
0.503,0.044,0
0.979,0.527,1
0.972,0.528,1
0.384,0.721,4
0.426,0.693,4
0.501,0.052,0
1.063,0.569,1
0.323,0.504,2
0.946,0.625,1
0.284,0.436,2
0.548,0.097,0
0.986,0.616,1
0.36,0.617,4
0.292,0.488,2
0.364,0.77,4
0.986,0.518,1
0.531,0.134,0
0.582,0.178,0
0.084,0.773,3
0.359,0.709,4
1.011,0.591,1
0.248,0.529,2
0.461,0.018,0
0.475,0.015,0
0.117,0.831,3
0.234,0.494,2
0.465,0.004,0
0.545,0.054,0
0.95,0.524,1
0.303,0.45,2
0.247,0.53,2
0.058,0.776,3
0.428,0.77,4
0.536,0.058,0
0.577,0.097,0
0.285,0.548,2
0.983,0.546,1
0.112,0.736,3
0.422,0.801,4
0.894,0.504,1
0.518,0.035,0
0.042,0.795,3
0.035,0.74,3
0.312,0.44,2
0.157,0.802,3
0.311,0.569,2
0.929,0.547,1
0.407,0.719,4
0.967,0.517,1
0.503,0.065,0
0.047,0.823,3
0.995,0.617,1
0.916,0.595,1
0.432,0.064,0
0.935,0.488,1
0.921,0.519,1
0.352,0.782,4
0.297,0.509,2
0.031,0.812,3
0.365,0.799,4
0.897,0.617,1
0.507,0.096,0
1.022,0.518,1
0.475,0.724,4
0.455,0.735,4
0.095,0.773,3
0.28,0.529,2
0.372,0.704,4
0.198,0.496,2
0.434,0.696,4
0.256,0.513,2
0.964,0.556,1
0.115,0.836,3
0.049,0.773,3
0.27,0.561,2
0.51,0.091,0
0.933,0.503,1
0.975,0.563,1
0.113,0.758,3
0.468,0.092,0
0.068,0.763,3
0.002,0.841,3
0.112,0.78,3
0.997,0.593,1
0.899,0.576,1
0.379,0.689,4
0.434,0.722,4
0.033,0.761,3
0.413,0.687,4
0.556,0.021,0
0.476,0.096,0
0.466,0.027,0
0.078,0.815,3
0.389,0.752,4
0.327,0.446,2
0.033,0.825,3
0.949,0.525,1
0.442,0.71,4
0.98,0.524,1
0.237,0.538,2
0.312,0.48,2
1.002,0.529,1
0.458,0.746,4
1.062,0.553,1
0.964,0.504,1
0.307,0.489,2
0.505,0.714,4
0.401,0.714,4
1.066,0.568,1
0.529,0.114,0
0.005,0.7,3
0.561,0.059,0
0.221,0.554,2
0.98,0.535,1
0.996,0.536,1
0.967,0.493,1
1.006,0.551,1
0.922,0.573,1
0.997,0.524,1
0.262,0.466,2
0.403,0.746,4
0.414,0.778,4
0.44,0.755,4
0.489,0.01,0
0.401,0.669,4
0.507,0.084,0
0.271,0.46,2
0.972,0.603,1
0.976,0.516,1
0.393,0.758,4
0.988,0.521,1
0.487,0.771,4
0.576,0.031,0
0.913,0.519,1
0.462,0.69,4
0.224,0.516,2
0.969,0.511,1
0.129,0.75,3
0.508,0.737,4
0.439,0.699,4
1.01,0.549,1
0.987,0.5,1
0.06,0.808,3
0.466,0.679,4
0.529,0.061,0
0.586,0.028,0
0.287,0.435,2
0.572,0.084,0
0.949,0.521,1
0.97,0.547,1
0.231,0.519,2
0.084,0.727,3
0.281,0.547,2
1.003,0.515,1
0.134,0.761,3
0.262,0.541,2
1.027,0.575,1
1.001,0.514,1
0.419,0.646,4
0.027,0.737,3
0.512,0.043,0
0.568,0.029,0
0.505,0.009,0
0.203,0.556,2
0.266,0.448,2
0.483,0.779,4
0.199,0.559,2
0.442,0.096,0
0.972,0.512,1
0.218,0.505,2
0.518,0.064,0
0.949,0.58,1
0.98,0.56,1
0.059,0.834,3
0.949,0.506,1
0.963,0.548,1
0.441,0.095,0
0.531,0.02,0
0.291,0.559,2
0.254,0.481,2
0.475,0.677,4
0.102,0.72,3
0.449,0.699,4
0.541,0.108,0
0.402,0.682,4
0.47,0.06,0
0.038,0.781,3
0.959,0.481,1
1.023,0.578,1
0.265,0.456,2
0.11,0.811,3
0.447,0.666,4
0.915,0.576,1
0.375,0.73,4
0.924,0.512,1
0.476,0.725,4
0.972,0.531,1
0.453,0.012,0
0.07,0.763,3
0.257,0.509,2
0.529,0.03,0
1.01,0.563,1
0.56,0.131,0
0.503,0.146,0
0.461,0.111,0
0.098,0.796,3
0.44,0.84,4
0.229,0.491,2
1.086,0.546,1
0.386,0.66,4
0.263,0.501,2
0.51,0.08,0
0.489,0.135,0
0.057,0.75,3
0.054,0.759,3
0.387,0.746,4
0.454,0.081,0
0.425,0.691,4
0.879,0.579,1
0.111,0.8,3
0.956,0.58,1
0.976,0.509,1
0.014,0.778,3
0.945,0.546,1
0.064,0.737,3
0.947,0.549,1
0.325,0.567,2
0.231,0.545,2
0.385,0.787,4
0.46,0.142,0
0.503,0.721,4
0.99,0.445,1
0.526,0.065,0
0.494,0.085,0
0.084,0.684,3
0.499,0.007,0
0.083,0.742,3
0.475,0.727,4
0.972,0.552,1
0.266,0.531,2
0.066,0.729,3
0.523,0.083,0
0.481,0.102,0
0.234,0.475,2
0.923,0.48,1
0.264,0.433,2
0.962,0.54,1
0.967,0.558,1
0.046,0.716,3
0.56,0.047,0
0.229,0.512,2
0.962,0.469,1
0.55,0.102,0
0.05,0.758,3
0.454,0.07,0
0.883,0.58,1
0.371,0.706,4
1.002,0.506,1
0.968,0.513,1
0.233,0.616,2
0.303,0.448,2
0.546,0.12,0
0.525,0.74,4
0.527,0.073,0
0.445,0.775,4
0.511,0.076,0
0.476,0.12,0
0.012,0.795,3
0.046,0.752,3
0.947,0.522,1
0.155,0.541,2
0.384,0.666,4
0.463,0.705,4
0.495,0.098,0
0.037,0.781,3
0.446,0.719,4
1.022,0.513,1
0.43,0.59,4
0.289,0.569,2
0.223,0.479,2
0.518,0.052,0
0.057,0.684,3
0.387,0.789,4
0.269,0.553,2
0.114,0.785,3
0.248,0.524,2
0.044,0.789,3
0.99,0.535,1
0.33,0.481,2
1.048,0.511,1
0.081,0.825,3
0.274,0.547,2
0.601,0.067,0
0.413,0.738,4
0.063,0.795,3
0.33,0.468,2
0.26,0.487,2
0.035,0.803,3
0.085,0.904,3
0.392,0.756,4
0.072,0.853,3
0.511,0.713,4
0.247,0.459,2
0.134,0.82,3
0.263,0.601,2
0.313,0.492,2
0.509,0.095,0
0.218,0.496,2
0.508,0.756,4
0.994,0.497,1
0.444,0.711,4
0.085,0.843,3
0.486,0.051,0
0.023,0.744,3
0.079,0.733,3
0.472,0.734,4
0.96,0.549,1
0.48,0.78,4
0.071,0.811,3
0.064,0.724,3
1.026,0.501,1
0.998,0.576,1
0.939,0.593,1
0.39,0.699,4
0.609,0.023,0
0.311,0.495,2
0.316,0.464,2
0.984,0.573,1
0.263,0.495,2
0.448,0.007,0
0.528,0.742,4
0.45,0.731,4
1.041,0.535,1
0.096,0.784,3
0.077,0.816,3
0.248,0.488,2
0.22,0.489,2
0.41,0.699,4
0.514,0.104,0
1.002,0.582,1
0.062,0.752,3
0.519,0.058,0
0.128,0.686,3
0.515,0.04,0
0.259,0.444,2
0.249,0.552,2
0.067,0.877,3
0.502,0.005,0
0.247,0.504,2
0.521,0.045,0
0.972,0.549,1
0.167,0.754,3
0.95,0.505,1
0.493,0.035,0
0.423,0.044,0
0.318,0.526,2
0.062,0.79,3
0.122,0.784,3
0.466,0.072,0
0.953,0.533,1
0.076,0.763,3
0.946,0.534,1
0.527,0.071,0
0.437,0.047,0
0.243,0.447,2
0.081,0.82,3
0.933,0.537,1
0.202,0.598,2
0.461,0.71,4
0.487,0.117,0
0.502,0.122,0
0.417,0.644,4
0.24,0.456,2
0.089,0.738,3
0.965,0.558,1
0.478,0.722,4
0.112,0.787,3
0.294,0.483,2
0.506,0.104,0
0.505,0.042,0
0.431,0.059,0
0.053,0.76,3
1.019,0.484,1
0.006,0.803,3
0.46,0.075,0
0.505,0.098,0
0.088,0.752,3
0.465,0.634,4
0.25,0.504,2
1.004,0.535,1
0.103,0.743,3
0.472,0.095,0
0.246,0.581,2
0.971,0.604,1
0.503,0.107,0
0.463,0.718,4
0.994,0.554,1
0.263,0.521,2
0.97,0.537,1
0.467,0.004,0
0.437,0.745,4
0.07,0.784,3
0.104,0.791,3
0.407,0.727,4
0.435,0.67,4
0.595,0.062,0
0.104,0.803,3
0.462,0.136,0
0.156,0.74,3
0.268,0.466,2
0.235,0.513,2
0.281,0.478,2
0.011,0.844,3
0.059,0.801,3
0.489,0.065,0
0.526,0.128,0
0.065,0.792,3
0.092,0.807,3
0.548,0.052,0
0.27,0.489,2
0.981,0.542,1
0.424,0.733,4
0.21,0.505,2
0.259,0.46,2
0.999,0.521,1
0.069,0.777,3
0.448,0.082,0
0.447,0.718,4
0.47,0.041,0
0.288,0.486,2
0.243,0.502,2
0.554,0.05,0
0.973,0.569,1
0.052,0.693,3
0.235,0.485,2
0.315,0.493,2
0.383,0.759,4
0.231,0.529,2
0.112,0.801,3
0.511,0.139,0
0.481,0.017,0
0.284,0.5,2
0.445,0.068,0
1.055,0.525,1
0.397,0.741,4
0.253,0.476,2
0.453,0.71,4
0.353,0.774,4
0.474,0.675,4
0.434,0.771,4
0.056,0.9,3
0.469,0.115,0
0.401,0.671,4
0.511,0.105,0
0.54,0.082,0
0.994,0.507,1
0.923,0.561,1
0.525,0.117,0
0.425,0.024,0
0.376,0.716,4
0.057,0.735,3
