x,y,z,cluster
0.136,0.751,0.478,3
0.73,1.062,0.514,1
0.111,0.718,0.376,3
0.761,0.969,0.51,1
0.716,0.97,0.536,0
0.007,0.82,0.497,3
0.511,0.692,0.765,4
0.021,0.739,0.449,3
0.716,0.996,0.502,1
0.394,0.082,0.208,2
0.733,0.933,0.548,0
0.497,0.078,0.211,2
0.472,0.121,0.254,2
0.128,0.746,0.413,3
0.053,0.741,0.395,3
0.779,1.045,0.566,1
0.692,0.984,0.49,1
0.492,0.722,0.852,4
0.077,0.809,0.445,3
0.534,0.682,0.915,4
0.517,0.098,0.295,2
0.714,0.963,0.533,0
0.726,0.934,0.512,0
0.84,0.981,0.541,0
0.512,0.744,0.746,4
0.443,0.063,0.274,2
0.086,0.807,0.462,3
0.688,0.993,0.551,1
0.525,0.775,0.807,4
0.73,1.009,0.547,1
0.701,1.035,0.546,1
0.428,0.026,0.227,2
0.082,0.776,0.366,3
0.489,0.658,0.812,4
0.044,0.79,0.427,3
0.774,0.978,0.576,0
0.537,0.639,0.868,4
0.802,0.972,0.55,0
0.474,0.75,0.784,4
0.791,1.003,0.457,1
0.088,0.765,0.501,3
0.104,0.769,0.449,3
0.411,0.685,0.86,4
0.673,0.969,0.601,0
0.083,0.791,0.393,3
0.35,0.014,0.348,2
0.487,0.688,0.827,4
0.754,0.948,0.527,0
0.536,0.714,0.715,4
0.714,1.074,0.606,1
0.509,0.647,0.82,4
0.743,0.953,0.553,0
0.144,0.828,0.493,3
0.469,0.022,0.216,2
0.477,0.114,0.261,2
0.757,0.942,0.524,0
0.05,0.807,0.463,3
0.38,0.104,0.291,2
0.337,0.055,0.301,2
0.702,0.924,0.499,0
0.792,1,0.574,0
0.558,0.641,0.877,4
0.714,0.869,0.516,0
0.081,0.727,0.417,3
0.061,0.82,0.49,3
0.476,0.618,0.784,4
0.385,0.109,0.207,2
0.484,0.785,0.76,4
0.497,0.732,0.811,4
0.831,0.947,0.541,0
0.745,0.926,0.532,0
0.33,0.036,0.287,2
0.134,0.767,0.502,3
0.527,0.127,0.198,2
0.443,0.683,0.821,4
0.782,0.938,0.554,0
0.764,0.975,0.527,0
0.51,0.672,0.761,4
0.557,0.646,0.801,4
0.499,0.653,0.73,4
0.505,0.144,0.292,2
0.483,0.02,0.236,2
0.37,0.073,0.323,2
0.344,0.109,0.229,2
0.705,0.962,0.475,1
0.46,0.082,0.256,2
0.716,0.963,0.526,0
0.575,0.096,0.233,2
0.743,1.043,0.495,1
0.512,0.054,0.234,2
0.724,0.988,0.587,0
0.463,0.09,0.311,2
0.434,0.669,0.844,4
0.506,0.014,0.287,2
0.473,0.668,0.812,4
0.468,0.6,0.823,4
0.514,0.613,0.788,4
0.522,0.642,0.833,4
0.539,0.63,0.773,4
0.677,0.949,0.524,0
0.725,1.044,0.506,1
0.694,1.009,0.533,1
0.367,0.082,0.299,2
0.434,0.057,0.335,2
0.101,0.851,0.453,3
0.462,0.078,0.321,2
0.07,0.82,0.427,3
0.551,0.649,0.763,4
0.383,0.065,0.336,2
0.545,0.644,0.796,4
0.751,0.97,0.499,1
0.058,0.791,0.459,3
0.507,0.069,0.227,2
0.515,0.641,0.85,4
0.524,0.091,0.265,2
0.471,0.666,0.749,4
0.772,1.011,0.519,1
0.513,0.673,0.791,4
0.09,0.728,0.462,3
0.559,0.616,0.791,4
0.706,0.969,0.502,1
0.363,0.043,0.28,2
0.377,0.011,0.288,2
0.48,0.665,0.74,4
0.479,0.044,0.324,2
0.483,0.701,0.824,4
0.326,0.134,0.258,2
0.469,0.635,0.808,4
0.414,0.049,0.246,2
0.543,0.027,0.319,2
0.535,0.067,0.238,2
0.028,0.803,0.389,3
0.552,0.712,0.793,4
0.501,0.703,0.803,4
0.401,0.078,0.327,2
0.37,0.095,0.246,2
0.518,0.129,0.272,2
0.456,0.724,0.919,4
0.482,0.05,0.29,2
0.421,0.059,0.322,2
0.35,0.019,0.191,2
0.718,1.042,0.536,1
0.469,0.095,0.225,2
0.778,1.074,0.582,1
0.454,0.714,0.799,4
0.048,0.748,0.408,3
0.041,0.777,0.41,3
0.429,0.112,0.273,2
0.068,0.82,0.468,3
0.546,0.1,0.252,2
0.031,0.781,0.531,3
0.342,0.065,0.313,2
0.405,0.013,0.272,2
0.472,0.63,0.759,4
0.429,0.055,0.312,2
0.544,0.084,0.312,2
0.716,0.977,0.534,1
0.123,0.858,0.408,3
0.517,0.064,0.293,2
0.404,0.07,0.224,2
0.082,0.768,0.43,3
0.744,0.952,0.565,0
0.495,0.066,0.188,2
0.382,0,0.327,2
0.062,0.808,0.478,3
0.342,0.064,0.287,2
0.682,0.966,0.577,0
0.552,0.042,0.267,2
0.064,0.789,0.444,3
0.48,0.676,0.734,4
0.381,0.063,0.297,2
0.344,0.105,0.273,2
0.015,0.769,0.458,3
0.386,0.057,0.366,2
0.705,0.928,0.512,0
0.537,0.04,0.264,2
0.12,0.796,0.416,3
0.696,1.029,0.622,0
0.526,0.718,0.822,4
0.492,0.676,0.801,4
0.475,0.708,0.816,4
0.781,0.98,0.5,1
0.465,0.002,0.301,2
0.06,0.756,0.501,3
0.02,0.799,0.537,3
0.352,0.042,0.307,2
0.524,0.07,0.317,2
0.085,0.765,0.395,3
0.435,0.015,0.275,2
0.044,0.726,0.417,3
0.363,0.047,0.218,2
0.099,0.81,0.363,3
0.075,0.804,0.466,3
0.102,0.753,0.409,3
0.583,0.612,0.776,4
0.524,0.118,0.269,2
0.747,1.015,0.525,1
0.06,0.72,0.434,3
0.064,0.804,0.426,3
0.696,0.942,0.607,0
0.754,0.989,0.57,0
0.679,1.01,0.596,1
0.359,0.076,0.333,2
0.519,0.055,0.353,2
0.709,0.983,0.499,1
0.173,0.805,0.449,3
0.324,0.087,0.346,2
0.089,0.783,0.496,3
0.01,0.754,0.371,3
0.672,0.96,0.523,1
0.73,0.973,0.536,0
0.568,0.655,0.789,4
0.518,0.074,0.316,2
0.415,0.066,0.356,2
0.102,0.836,0.463,3
0.682,1.01,0.565,1
0.409,0.021,0.311,2
0.567,0.685,0.844,4
0.341,0.046,0.243,2
0.516,0.132,0.285,2
0.513,0.089,0.29,2
0.063,0.805,0.507,3
0.343,0.043,0.315,2
0.519,0.121,0.275,2
0.534,0.729,0.788,4
0.548,0.72,0.75,4
0.425,0.586,0.792,4
0.382,0.033,0.284,2
0.52,0.643,0.841,4
0.572,0.143,0.241,2
0.505,0.01,0.301,2
0.626,0.904,0.589,0
0.442,0.088,0.244,2
0.181,0.839,0.488,3
0.442,0.766,0.777,4
0.735,0.982,0.538,1
0.426,0.106,0.234,2
0.356,0.054,0.279,2
0.096,0.837,0.501,3
0.741,0.964,0.557,0
0.714,1.035,0.579,1
0.524,0.653,0.663,4
0.71,1.087,0.57,1
0.456,0.754,0.772,4
0.491,0.755,0.849,4
0.546,0.671,0.836,4
0.57,0.689,0.819,4
0.462,0.071,0.28,2
0.128,0.772,0.408,3
0.49,0.607,0.687,4
0.329,0.008,0.276,2
0.528,0.118,0.303,2
0.513,0.678,0.808,4
0.478,0.693,0.821,4
0.521,0.126,0.207,2
0.03,0.804,0.473,3
0.789,0.925,0.585,0
0.53,0.654,0.834,4
0.47,0.135,0.293,2
0.472,0.702,0.811,4
0.717,0.985,0.555,0
0.539,0.048,0.217,2
0.706,1.008,0.527,1
0.073,0.88,0.425,3
0.681,0.955,0.597,0
0.567,0.084,0.267,2
0.126,0.795,0.439,3
0.747,0.988,0.544,0
0.504,0.119,0.299,2
0.552,0.095,0.291,2
0.704,0.96,0.49,1
0.117,0.832,0.41,3
0.724,0.968,0.581,0
0.45,0.08,0.263,2
0.168,0.824,0.44,3
0.478,0.124,0.233,2
0.531,0.105,0.259,2
0.1,0.821,0.424,3
0.058,0.85,0.435,3
0.09,0.834,0.426,3
0.483,0.064,0.197,2
0.395,0.005,0.302,2
0,0.77,0.412,3
0.05,0.825,0.397,3
0.541,0.135,0.314,2
0.451,0.066,0.221,2
0.41,0.118,0.262,2
0.715,0.982,0.549,0
0.416,0.002,0.291,2
0.534,0.042,0.214,2
0.733,0.999,0.58,0
0.425,0.67,0.835,4
0.527,0.675,0.774,4
0.765,1.003,0.522,1
0.483,0.657,0.794,4
0.687,0.976,0.604,0
0.359,0.073,0.274,2
0.063,0.796,0.429,3
0.509,0.623,0.747,4
0.363,0.007,0.331,2
0.54,0.719,0.775,4
0.486,0.662,0.797,4
0.353,0.02,0.225,2
0.389,0.028,0.261,2
0.031,0.771,0.459,3
0.542,0.105,0.221,2
0.125,0.756,0.468,3
0.773,1.024,0.52,1
0.523,0.117,0.226,2
0.693,1.001,0.502,1
0.553,0.12,0.301,2
0.426,0.036,0.281,2
0.449,0.075,0.222,2
0.35,0.112,0.313,2
0.541,0.018,0.286,2
0.703,1.019,0.517,1
0.383,0.099,0.27,2
0.1,0.791,0.44,3
0.399,0.107,0.26,2
0.139,0.779,0.448,3
0.359,0.037,0.336,2
0.539,0.084,0.245,2
0.677,0.996,0.553,1
0.795,0.998,0.548,0
0.707,0.993,0.581,0
0.427,0.024,0.26,2
0.094,0.747,0.416,3
0.759,0.986,0.538,0
0.713,0.979,0.543,1
0.33,0.053,0.232,2
0.37,0.048,0.326,2
0.303,0.015,0.276,2
0.498,0.634,0.832,4
0.529,0.742,0.772,4
0.374,0.014,0.255,2
0.513,0.054,0.299,2
0.41,0.12,0.294,2
0.083,0.856,0.437,3
0.503,0.632,0.827,4
0.523,0.71,0.806,4
0.418,0.054,0.265,2
0.356,0.076,0.322,2
0.036,0.715,0.447,3
0.388,0.1,0.309,2
0.365,0.033,0.265,2
0.356,0.136,0.325,2
0.541,0.104,0.259,2
0.495,0.058,0.236,2
0.365,0.002,0.21,2
0.593,0.103,0.266,2
0.467,0.044,0.332,2
0.507,0.035,0.204,2
0.695,1.003,0.548,1
0.493,0.594,0.835,4
0.515,0.663,0.856,4
0.711,1.015,0.542,1
0.479,0.741,0.789,4
0.054,0.797,0.423,3
0.52,0.078,0.309,2
0.073,0.853,0.424,3
0.361,0.105,0.293,2
0.754,0.988,0.505,1
0.145,0.825,0.449,3
0.505,0.686,0.812,4
0.545,0.096,0.229,2
0.492,0.642,0.74,4
0.506,0.094,0.329,2
0.345,0.098,0.271,2
0.474,0.044,0.302,2
0.544,0.125,0.179,2
0.747,0.913,0.489,0
0.672,1.007,0.57,1
0.503,0.007,0.333,2
0.393,0.098,0.266,2
0.73,1.004,0.483,1
0.36,0.121,0.308,2
0.445,0.687,0.804,4
0.412,0.042,0.28,2
0.485,0.621,0.747,4
0.724,0.887,0.536,0
0.488,0.089,0.289,2
0.009,0.791,0.445,3
0.75,0.961,0.538,0
0.79,0.992,0.566,0
0.093,0.784,0.484,3
0.48,0.078,0.245,2
0.487,0.091,0.283,2
0.042,0.797,0.431,3
0.403,0.119,0.322,2
0.466,0.068,0.31,2
0.144,0.768,0.429,3
0.02,0.746,0.443,3
0.352,0.019,0.288,2
0.503,0.114,0.216,2
0.717,0.981,0.577,0
0.731,1.053,0.565,1
0.321,0.064,0.285,2
0.409,0.06,0.36,2
0.085,0.714,0.416,3
0.457,0.003,0.23,2
0.664,0.961,0.534,1
0.763,0.993,0.514,1
0.368,0.03,0.258,2
0.689,0.941,0.559,0
0.463,0.702,0.796,4
0.498,0.752,0.826,4
0.47,0.024,0.283,2
0.746,0.941,0.6,0
0.459,0.735,0.812,4
0.544,0.691,0.801,4
0.481,0.635,0.722,4
0.697,1.012,0.415,1
0.35,0.139,0.245,2
0.55,0.639,0.817,4
0.568,0.101,0.287,2
0.526,0.647,0.82,4
0.143,0.75,0.484,3
0.391,0.103,0.315,2
0.402,0.021,0.331,2
0.441,0.012,0.273,2
0.538,0.027,0.28,2
0.777,1.004,0.5,1
0.528,0.077,0.296,2
0.506,0.013,0.265,2
0.519,0.016,0.231,2
0.021,0.73,0.443,3
0.451,0.058,0.242,2
0.403,0.713,0.808,4
0.554,0.108,0.277,2
0.728,0.997,0.509,1
0.549,0.108,0.276,2
0.415,0.014,0.245,2
0.702,0.918,0.536,0
0.132,0.791,0.453,3
0.319,0.017,0.359,2
0.363,0.016,0.295,2
0.717,1.07,0.505,1
0.457,0.716,0.717,4
0.389,0.133,0.353,2
0.514,0.628,0.804,4
0.413,0.698,0.772,4
0.525,0.08,0.194,2
0.058,0.773,0.39,3
0.373,0.082,0.353,2
0.479,0.67,0.83,4
0.726,0.961,0.553,0
0.439,0.124,0.285,2
0.719,1.014,0.525,1
0.455,0.691,0.866,4
0.375,0.11,0.315,2
0.534,0.081,0.243,2
0.457,0.095,0.238,2
0.352,0.069,0.279,2
0.478,0.034,0.298,2
0.571,0.682,0.807,4
0.524,0.036,0.266,2
0.678,0.973,0.575,0
0.384,0.011,0.295,2
0.52,0.014,0.229,2
0.339,0.137,0.278,2
0.475,0.613,0.757,4
0.521,0.073,0.292,2
0.534,0.038,0.316,2
0.749,0.922,0.526,0
0.745,0.999,0.543,1
0.128,0.833,0.443,3
0.123,0.775,0.447,3
0.422,0.054,0.299,2
0.464,0.008,0.206,2
0.373,0.036,0.272,2
0.797,1.001,0.602,0
0.52,0.118,0.247,2
0.7,0.922,0.571,0
0.515,0.081,0.278,2
0.32,0.031,0.319,2
0.326,0.068,0.251,2
0.09,0.813,0.352,3
0.436,0.004,0.254,2
0.441,0.676,0.84,4
0.547,0.085,0.208,2
0.52,0.625,0.775,4
0.726,0.981,0.519,1
0.126,0.79,0.452,3
0.514,0.628,0.74,4
0.492,0.656,0.759,4
0.06,0.749,0.406,3
0.456,0.083,0.285,2
0.522,0.067,0.254,2
0.338,0.056,0.304,2
0.519,0.707,0.812,4
0.774,0.944,0.543,0
0.518,0.088,0.26,2
0.439,0.055,0.254,2
0.798,0.966,0.54,0
0.632,0.928,0.555,0
0.065,0.802,0.43,3
0.458,0.666,0.768,4
0.536,0.007,0.242,2
0.696,1.048,0.579,1
0.496,0.047,0.346,2
0.74,0.993,0.582,0
0.723,0.951,0.596,0
0.366,0.015,0.244,2
0.368,0.099,0.273,2
0.475,0.066,0.323,2
0.572,0.597,0.786,4
0.133,0.78,0.44,3
0.486,0.628,0.835,4
0.053,0.821,0.42,3
0.485,0.158,0.353,2
0.754,1.022,0.544,1
0.088,0.764,0.423,3
0.497,0.634,0.784,4
0.5,0.653,0.826,4
0.514,0.023,0.27,2
0.398,0.113,0.279,2
0.496,0.076,0.171,2
0.409,0.041,0.352,2
0.695,0.95,0.53,0
0.419,0.087,0.252,2
0.304,0.146,0.345,2
0.487,0.698,0.857,4
0.738,0.991,0.523,1
0.525,0.023,0.168,2
0.297,0.071,0.318,2
0.101,0.794,0.367,3
0.741,0.996,0.491,1
0.053,0.749,0.386,3
0.547,0.062,0.358,2
0.72,0.952,0.531,0
0.468,0.718,0.765,4
0.312,0.029,0.294,2
0.719,1.013,0.532,1
0.108,0.812,0.461,3
0.332,0.087,0.286,2
0.451,0,0.305,2
0.483,0.076,0.285,2
0.393,0.058,0.309,2
0.688,0.981,0.5,1
0.51,0.769,0.792,4
0.526,0.702,0.775,4
0.377,0.123,0.315,2
0.046,0.826,0.467,3
0.689,0.976,0.537,1
0.347,0.09,0.345,2
0.099,0.765,0.421,3
0.088,0.761,0.471,3
0.75,1.006,0.521,1
0.368,0.043,0.309,2
0.505,0.103,0.315,2
0.49,0.061,0.266,2
0.487,0.118,0.315,2
0.674,0.983,0.584,0
0.636,1.038,0.51,1
0.094,0.705,0.414,3
0.338,0.084,0.32,2
0.547,0.12,0.279,2
0.563,0.668,0.914,4
0.635,1,0.576,1
0.066,0.82,0.445,3
0.482,0.677,0.852,4
0.775,0.972,0.568,0
0.705,0.943,0.615,0
0.665,1.04,0.573,1
0.748,0.999,0.49,1
0.03,0.761,0.465,3
0.71,1.053,0.586,1
0.327,0.103,0.299,2
0.111,0.809,0.454,3
0.374,0.074,0.295,2
0.385,0.032,0.209,2
0.525,0.634,0.739,4
0.477,0.734,0.809,4
0.608,0.103,0.247,2
0.736,0.981,0.538,1
0.52,0.1,0.252,2
0.454,0.629,0.752,4
0.69,0.944,0.574,0
0.055,0.823,0.448,3
0.472,0.104,0.242,2
0.045,0.765,0.406,3
0.668,0.972,0.614,0
0.47,0.036,0.244,2
0.505,0.669,0.853,4
0.508,0.1,0.248,2
0.059,0.784,0.434,3
0.043,0.762,0.424,3
0.506,0.673,0.766,4
0.06,0.744,0.489,3
0.404,0.009,0.23,2
0.54,0.645,0.762,4
0.462,0.13,0.263,2
0.079,0.793,0.41,3
0.069,0.729,0.457,3
0.074,0.809,0.453,3
0.361,0.078,0.341,2
0.792,1.01,0.504,1
0.511,0.643,0.82,4
0.749,1.001,0.549,1
0.665,0.991,0.515,1
0.051,0.784,0.437,3
0.485,0.675,0.762,4
0.524,0.064,0.207,2
0.342,0.094,0.366,2
0.509,0.045,0.293,2
0.102,0.834,0.348,3
0.373,0.049,0.31,2
0.092,0.851,0.455,3
0.535,0.711,0.761,4
0.082,0.791,0.414,3
0.536,0.72,0.757,4
0.534,0.028,0.334,2
0.554,0.764,0.797,4
0.729,0.985,0.551,0
0.484,0.068,0.305,2
0.714,0.964,0.56,0
0.537,0.685,0.769,4
0.372,0.017,0.358,2
0.064,0.776,0.429,3
0.726,0.981,0.523,1
0.143,0.801,0.435,3
0.463,0.058,0.281,2
0.52,0.734,0.781,4
0.752,0.99,0.537,1
0.378,0.015,0.285,2
0.437,0.068,0.268,2
0.162,0.838,0.409,3
0.065,0.829,0.426,3
0.58,0.05,0.266,2
0.524,0.1,0.329,2
0.365,0.103,0.358,2
0.114,0.734,0.462,3
0.512,0.061,0.205,2
0.421,0.006,0.263,2
0.491,0.711,0.803,4
0.368,0.067,0.261,2
0.444,0.659,0.719,4
0.718,0.952,0.615,0
0.757,1.038,0.503,1
0.518,0.136,0.312,2
0.723,0.964,0.475,1
0.708,0.978,0.547,0
0.758,0.945,0.47,1
0.375,0.03,0.247,2
0.697,1.017,0.514,1
0.391,0.133,0.27,2
0.529,0.667,0.875,4
0.527,0.72,0.825,4
0.326,0.08,0.24,2
0.282,0.139,0.287,2
0.415,0.042,0.309,2
0.441,0.069,0.279,2
0.442,0.633,0.842,4
0.088,0.829,0.447,3
0.728,0.949,0.541,0
0.673,1.074,0.515,1
0.125,0.825,0.503,3
0.455,0.097,0.238,2
0.463,0.594,0.783,4
0.69,0.984,0.621,0
0.671,0.88,0.554,0
0.414,0.067,0.298,2
0.675,1.016,0.546,1
0.329,0.114,0.278,2
0.478,0.628,0.794,4
0.461,0.1,0.266,2
0.468,0.066,0.212,2
0.42,0.032,0.29,2
0.474,0.107,0.237,2
0.007,0.754,0.4,3
0.45,0.622,0.859,4
0.735,0.992,0.546,1
0.129,0.816,0.52,3
0.475,0.648,0.859,4
0.573,0.003,0.307,2
0.008,0.746,0.398,3
0.062,0.815,0.421,3
0.363,0.093,0.357,2
0.044,0.657,0.409,3
0.715,0.997,0.503,1
0.768,1,0.527,1
0.542,0.046,0.223,2
0.383,0.016,0.343,2
0.018,0.735,0.422,3
0.709,0.971,0.557,0
0.497,0.125,0.307,2
0.652,0.067,0.253,2
0.475,0.03,0.265,2
0.563,0.665,0.809,4
0.508,0.683,0.816,4
0.097,0.765,0.415,3
0.727,0.963,0.601,0
0.482,0.701,0.831,4
0.479,0.123,0.249,2
0.527,0.035,0.299,2
0.331,0.02,0.234,2
0.069,0.731,0.429,3
0.484,0.137,0.253,2
0.344,0.133,0.321,2
0.372,0.122,0.301,2
0.122,0.69,0.452,3
0.454,0.031,0.345,2
0.743,0.976,0.513,1
0.135,0.804,0.473,3
0.407,0.057,0.271,2
0.468,0.104,0.305,2
0.383,0.048,0.215,2
0.722,1.035,0.564,1
0.53,0.052,0.244,2
0.047,0.795,0.39,3
0.512,0.089,0.277,2
0.482,0.72,0.802,4
0.401,0.051,0.325,2
0.046,0.781,0.502,3
0.503,0.066,0.339,2
0.483,0.146,0.267,2
0.491,0.08,0.259,2
0.757,0.955,0.557,0
0.411,0.059,0.297,2
0.529,0.63,0.807,4
0.498,0.026,0.24,2
0.738,0.908,0.549,0
0.46,0.717,0.841,4
0.726,0.955,0.541,0
0.496,0.701,0.784,4
0.448,0.081,0.322,2
0.505,0.711,0.83,4
0.507,0.722,0.805,4
0.7,0.998,0.601,0
0.709,1.032,0.541,1
0.405,0.082,0.293,2
0.46,0.656,0.848,4
0.756,0.933,0.501,0
0.442,0.698,0.817,4
0.359,0.043,0.307,2
0.523,0.069,0.316,2
0.484,0.074,0.288,2
0.743,1.035,0.525,1
0.064,0.769,0.435,3
0.511,0.049,0.254,2
0.526,0.669,0.777,4
0.494,0.105,0.216,2
0.478,0.012,0.268,2
0.697,0.978,0.561,0
0.738,0.99,0.565,0
0.692,0.96,0.569,0
0.362,0.063,0.36,2
0.389,0.109,0.333,2
0.715,0.903,0.472,0
0.507,0.04,0.195,2
0.483,0.109,0.26,2
0.679,0.896,0.54,0
0.464,0.651,0.878,4
0.362,0.081,0.216,2
0.524,0.091,0.254,2
0.549,0.151,0.265,2
0.692,0.943,0.541,0
0.523,0.63,0.827,4
0.085,0.724,0.46,3
0.495,0.633,0.856,4
0.077,0.805,0.424,3
0.505,0.657,0.776,4
0.773,0.959,0.59,0
0.544,0.129,0.283,2
0.113,0.726,0.473,3
0.399,0.123,0.22,2
0.45,0.111,0.288,2
0.367,0.022,0.216,2
0.372,0.048,0.315,2
0.495,0.055,0.251,2
0.397,0.04,0.281,2
0.579,0.039,0.286,2
0.562,0.039,0.193,2
0.517,0.018,0.259,2
0.511,0.093,0.171,2
0.415,0.057,0.277,2
0.686,0.948,0.524,0
0.391,0.066,0.311,2
0.268,0.057,0.359,2
0.493,0.055,0.254,2
0.728,0.971,0.521,1
0,0.783,0.429,3
0.685,0.973,0.618,0
0.489,0.662,0.801,4
0.03,0.799,0.402,3
0.1,0.808,0.419,3
0.099,0.763,0.465,3
0.418,0.049,0.258,2
0.054,0.767,0.465,3
0.505,0.662,0.82,4
0.136,0.846,0.476,3
0.771,0.985,0.632,0
0.724,0.945,0.492,1
0.573,0.644,0.756,4
0.512,0.052,0.236,2
0.488,0.042,0.26,2
0.42,0.063,0.294,2
0.439,0.106,0.307,2
0.461,0.004,0.271,2
0.067,0.753,0.465,3
0.732,0.913,0.542,0
0.417,0.074,0.287,2
0.074,0.825,0.455,3
0.518,0.664,0.878,4
0.517,0.622,0.82,4
0.388,0.046,0.251,2
0.724,1.015,0.56,1
0.114,0.783,0.46,3
0.495,0.64,0.74,4
0.106,0.771,0.447,3
0.816,0.955,0.559,0
0.087,0.806,0.488,3
0.425,0.027,0.388,2
0.446,0.037,0.223,2
0.405,0.09,0.226,2
0.401,0.091,0.284,2
0.436,0.091,0.286,2
0.511,0.606,0.809,4
0.339,0.062,0.321,2
0.551,0.066,0.248,2
0.695,0.96,0.502,1
0.783,0.965,0.562,0
0.341,0.029,0.281,2
0.694,0.993,0.545,1
0.048,0.768,0.413,3
0.079,0.823,0.401,3
0.406,0.013,0.278,2
0.409,0.083,0.295,2
0.67,0.976,0.485,1
0.42,0.073,0.256,2
0.039,0.741,0.415,3
0.373,0.047,0.316,2
0.079,0.782,0.476,3
0.545,0.07,0.276,2
0.508,0.6,0.819,4
0.33,0.135,0.274,2
0.505,0.676,0.812,4
0.009,0.8,0.454,3
0.468,0.077,0.267,2
0.355,0.065,0.346,2
0.718,1.017,0.555,1
0.377,0.065,0.279,2
0.509,0.665,0.791,4
0.54,0.015,0.285,2
0.33,0.089,0.266,2
0.655,0.923,0.522,0
0.362,0.033,0.279,2
0.091,0.769,0.44,3
0.148,0.797,0.482,3
0.067,0.689,0.457,3
0.523,0.683,0.829,4
0.511,0.027,0.218,2
0.388,0.142,0.254,2
0.56,0.662,0.853,4
0.374,0.04,0.295,2
0.337,0.042,0.324,2
0.353,0.061,0.268,2
0.115,0.759,0.376,3
0.691,1.004,0.509,1
0.419,0.106,0.29,2
0.498,0.632,0.789,4
0.097,0.757,0.445,3
0.757,1.017,0.53,1
0.497,0.115,0.206,2
0.51,0.067,0.223,2
0.387,0.117,0.253,2
0.463,0.78,0.81,4
0.502,0.702,0.82,4
0.524,0.051,0.345,2
0.02,0.796,0.565,3
0.425,0.03,0.321,2
0.461,0.07,0.28,2
0.48,0.689,0.806,4
0.397,0.119,0.35,2
0.375,0.017,0.312,2
0.504,0.014,0.303,2
0.376,0.068,0.388,2
0.7,0.982,0.521,1
0.027,0.846,0.363,3
0.71,0.917,0.55,0
0.511,0.711,0.801,4
0.558,0.683,0.758,4
0.085,0.703,0.465,3
0.719,0.947,0.466,1
0.093,0.796,0.447,3
0.171,0.748,0.442,3
0.524,0.649,0.823,4
0.133,0.8,0.518,3
0.577,0.057,0.308,2
0.125,0.801,0.416,3
0.471,0.02,0.199,2
0.473,0.104,0.267,2
0.347,0.133,0.304,2
0.06,0.738,0.497,3
0.511,0.566,0.831,4
0.092,0.803,0.486,3
0.52,0.022,0.248,2
0.764,0.995,0.472,1
0.032,0.865,0.388,3
0.736,1.06,0.597,1
0.493,0.634,0.802,4
0.074,0.802,0.469,3
0.407,0.077,0.332,2
0.497,0.085,0.248,2
0.376,0.105,0.301,2
0.097,0.776,0.448,3
0.834,0.938,0.539,0
0.391,0.071,0.339,2
0.536,0.068,0.282,2
0.481,0.68,0.774,4
0.528,0.192,0.206,2
0.056,0.759,0.411,3
0.474,0.019,0.266,2
0.426,0.056,0.274,2
0.717,0.954,0.572,0
0.805,0.946,0.589,0
0.526,0.653,0.783,4
0.484,0.643,0.747,4
0.384,0.062,0.235,2
0.456,0.084,0.309,2
0.338,0.026,0.227,2
0.511,0.101,0.166,2
0.442,0.078,0.296,2
0.357,0.072,0.242,2
0.582,0.686,0.834,4
0.372,0.088,0.329,2
0.418,0.077,0.253,2
0.505,0.054,0.283,2
0.515,0.681,0.799,4
0.433,0.653,0.783,4
0.319,0.026,0.33,2
0.752,0.968,0.64,0
0.496,0.678,0.805,4
0.065,0.759,0.47,3
0.176,0.72,0.381,3
0.652,0.992,0.574,1
0.755,0.928,0.589,0
0.526,0.638,0.796,4
0.037,0.834,0.417,3
0.488,0.106,0.266,2
0.459,0.731,0.78,4
0.113,0.782,0.444,3
0.413,0.089,0.255,2
0.378,0.025,0.227,2
0.69,0.988,0.533,1
0.459,0.053,0.301,2
0.499,0.767,0.825,4
0.042,0.819,0.398,3
0.519,0.672,0.839,4
0.391,0.042,0.282,2
0.361,0.054,0.29,2
0.092,0.757,0.409,3
0.476,0.696,0.792,4
0.439,0.697,0.827,4
0.702,1.012,0.507,1
0.398,0.002,0.191,2
0.478,0.014,0.269,2
0.504,0.032,0.244,2
0.813,1.039,0.512,1
0.334,0.03,0.344,2
0.035,0.719,0.404,3
0.357,0.073,0.243,2
0.513,0.091,0.237,2
0.404,0.128,0.273,2
0.466,0.691,0.781,4
0.248,0.055,0.3,2
0.3,0.041,0.345,2
0.553,0.066,0.3,2
0.689,0.98,0.598,0
0.387,0.119,0.271,2
0.068,0.698,0.417,3
0.681,0.91,0.548,0
0.452,0.054,0.295,2
0.057,0.776,0.442,3
0.712,0.934,0.495,0
0.745,0.983,0.57,0
0.356,0.075,0.226,2
0.51,0.048,0.253,2
0.353,0.086,0.343,2
0.137,0.777,0.457,3
0.519,0.019,0.278,2
0.521,0.674,0.77,4
0.52,0.074,0.252,2
0.48,0.078,0.324,2
0.067,0.724,0.47,3
0.49,0.619,0.739,4
0.544,0.698,0.854,4
0.724,0.964,0.506,1
0.74,0.971,0.615,0
0.493,0.713,0.824,4
0.672,0.931,0.539,0
0.484,0.091,0.255,2
0.545,0.647,0.873,4
0.712,0.981,0.525,1
0.712,1.008,0.528,1
0.334,0.001,0.279,2
0.323,0.058,0.193,2
0.497,0.646,0.833,4
0.713,0.897,0.541,0
0.104,0.834,0.418,3
