x,y,cluster
0.11,0.786,4
1.011,0.578,2
0.976,0.558,2
0.912,0.498,2
0.977,0.566,2
0.261,0.457,1
0.507,0.079,0
0.066,0.785,4
0.072,0.775,4
0.368,0.734,3
0.982,0.546,2
0.397,0.77,3
0.036,0.777,4
0.439,0.723,3
0.558,0.079,0
0.993,0.572,2
0.916,0.479,2
1.062,0.534,2
0.464,0.684,3
0.952,0.534,2
0.064,0.778,4
0.237,0.504,1
0.467,0.073,0
0.056,0.861,4
0.51,0.108,0
0.978,0.532,2
0.476,0.098,0
0.505,0,0
0.047,0.772,4
0.277,0.487,1
0.555,0.06,0
0.584,0.149,0
0.446,0.044,0
0.103,0.759,4
0.493,0,0
0.354,0.522,1
0.271,0.514,1
0.118,0.832,4
0.191,0.507,1
0.397,0.685,3
0.231,0.474,1
1.019,0.568,2
0.052,0.723,4
0.552,0.015,0
0.453,0.742,3
0.912,0.562,2
0.292,0.488,1
0.531,0.048,0
0.243,0.522,1
0.457,0.055,0
0.285,0.454,1
0.119,0.71,4
0.131,0.714,4
0.437,0.084,0
0.184,0.737,4
0.52,0.049,0
0.495,0.016,0
1.05,0.569,2
0.483,0.098,0
0.95,0.522,2
0.042,0.746,4
0.477,0.079,0
0.266,0.463,1
0.103,0.785,4
0.478,0.71,3
0.001,0.736,4
0.423,0.752,3
0.911,0.576,2
0.055,0.766,4
0.408,0.737,3
0.471,0.036,0
0.371,0.737,3
0.228,0.547,1
0.491,0.054,0
0.029,0.735,4
0.063,0.753,4
0.242,0.454,1
0.418,0.755,3
0.453,0.699,3
0.993,0.523,2
0.099,0.74,4
1.002,0.561,2
1.004,0.573,2
0.036,0.852,4
0.494,0.681,3
0.093,0.811,4
0.287,0.479,1
0.049,0.695,4
0.562,0.14,0
0.441,0.765,3
0.014,0.802,4
0.479,0.698,3
0.517,0.101,0
0.988,0.517,2
0.054,0.764,4
0.473,0.085,0
0.083,0.759,4
0.478,0.058,0
1.011,0.497,2
0.419,0.705,3
1,0.551,2
0.183,0.465,1
0.427,0.779,3
0.458,0.757,3
0.285,0.544,1
0.512,0.052,0
0.117,0.801,4
1.075,0.549,2
0.126,0.836,4
0.048,0.791,4
0.444,0.734,3
0.226,0.415,1
0.487,0.736,3
0.521,0.002,0
0.433,0.7,3
0.121,0.79,4
0.217,0.483,1
0.924,0.445,2
0.514,0.119,0
0.409,0.746,3
0.272,0.48,1
0.51,0.04,0
0.955,0.523,2
0.456,0.087,0
0.931,0.551,2
0.08,0.748,4
0.41,0.723,3
0.471,0.082,0
0.441,0.77,3
0.531,0.059,0
0.88,0.622,2
0.123,0.772,4
0.267,0.572,1
0.27,0.535,1
0.062,0.743,4
0.493,0.064,0
0.519,0.07,0
0.524,0.046,0
0.494,0.051,0
0.088,0.752,4
0.542,0.079,0
0.999,0.569,2
0.086,0.802,4
0.483,0.681,3
0.022,0.779,4
0.446,0.768,3
1.032,0.557,2
0.074,0.78,4
0.513,0.117,0
0.472,0.699,3
0.409,0.71,3
0.507,0.017,0
0.517,0.025,0
0.088,0.781,4
0.511,0.104,0
0.114,0.793,4
0.244,0.489,1
0.958,0.498,2
0.959,0.566,2
0.136,0.824,4
0.063,0.809,4
0.487,0.118,0
0.103,0.769,4
0.395,0.497,1
0.966,0.514,2
1.08,0.472,2
0.07,0.777,4
0.952,0.449,2
0.393,0.684,3
0.491,0.706,3
0.302,0.474,1
0.484,0.081,0
0.478,0.7,3
0.493,0.069,0
0.48,0.084,0
0.964,0.439,2
0.205,0.536,1
0.989,0.562,2
0.988,0.531,2
1.004,0.605,2
0.141,0.758,4
0.483,0.772,3
0.507,0.042,0
1.014,0.594,2
0.495,0.055,0
0.502,0.002,0
0.163,0.845,4
0.423,0.719,3
0.117,0.76,4
0.965,0.576,2
0.086,0.8,4
0.265,0.543,1
1.014,0.572,2
0.956,0.478,2
0.452,0.025,0
0.893,0.577,2
1.045,0.538,2
0.984,0.474,2
0.464,0.055,0
0.523,0.068,0
0.423,0.699,3
0.494,0.712,3
0.542,0.06,0
0.392,0.732,3
0.101,0.719,4
0.058,0.792,4
0.391,0.689,3
0.302,0.472,1
0.959,0.582,2
0.147,0.819,4
0.968,0.498,2
0.499,0.016,0
0.026,0.793,4
0.928,0.514,2
1.064,0.533,2
0.019,0.771,4
0.479,0.647,3
0.251,0.409,1
0.024,0.821,4
0.06,0.702,4
0.986,0.56,2
0.284,0.547,1
0.104,0.763,4
0.029,0.837,4
0.232,0.468,1
1.008,0.499,2
0.932,0.526,2
0.279,0.548,1
0.358,0.67,3
0.512,0.028,0
0.462,0.03,0
0.389,0.732,3
0.535,0.719,3
0.135,0.799,4
0.558,0.055,0
0.481,0.064,0
0.44,0.097,0
0.108,0.792,4
0.017,0.789,4
0.29,0.512,1
0.298,0.506,1
0.988,0.575,2
0.498,0.15,0
0.072,0.738,4
0.037,0.76,4
0.976,0.546,2
0.407,0.746,3
0.035,0.812,4
0.25,0.585,1
0.984,0.566,2
0.141,0.771,4
0.512,0.74,3
0.084,0.794,4
0.354,0.57,1
0.469,0.682,3
0.962,0.449,2
0.99,0.53,2
0.298,0.411,1
0.45,0.039,0
0.475,0.027,0
0.916,0.503,2
0.045,0.783,4
0.441,0.713,3
0.091,0.76,4
0.278,0.475,1
0.056,0.842,4
0.429,0.674,3
0.03,0.807,4
0.973,0.431,2
1.027,0.544,2
0.205,0.486,1
0.44,0.675,3
0.978,0.574,2
0.032,0.809,4
1.001,0.578,2
0.269,0.557,1
0.409,0.757,3
0.986,0.481,2
0.133,0.781,4
0.055,0.791,4
0.933,0.534,2
0.908,0.539,2
0.946,0.497,2
0.447,0.054,0
0.065,0.801,4
0.095,0.814,4
0.443,0.733,3
0.928,0.573,2
0.396,0.764,3
0.417,0.756,3
0.065,0.771,4
0.376,0.766,3
0.505,0.014,0
0.223,0.5,1
0.941,0.515,2
0.179,0.508,1
1.04,0.599,2
0.456,0.008,0
0.995,0.504,2
0.122,0.752,4
0.979,0.481,2
0.961,0.534,2
0.241,0.487,1
0.46,0.68,3
0.01,0.823,4
0.982,0.528,2
0.081,0.799,4
0.326,0.736,3
0.969,0.505,2
0.224,0.453,1
0.235,0.513,1
0.245,0.491,1
0.242,0.465,1
0.078,0.768,4
0.409,0.669,3
0.514,0.078,0
0.935,0.555,2
0.429,0.794,3
0.478,0.71,3
0.081,0.774,4
0.227,0.498,1
0.412,0.713,3
0.441,0.63,3
0.506,0.105,0
0.474,0.681,3
0.284,0.508,1
0.487,0.05,0
0.409,0.722,3
0.491,0.044,0
0.509,0.055,0
0.278,0.455,1
0.491,0.705,3
0.421,0.756,3
0.203,0.488,1
0.97,0.48,2
0.228,0.485,1
0.387,0.701,3
0.945,0.558,2
1.02,0.562,2
0.053,0.805,4
0.416,0.794,3
0.301,0.452,1
0.416,0.728,3
0.974,0.615,2
0.287,0.517,1
0.303,0.528,1
0.965,0.556,2
0.231,0.563,1
0.524,0.088,0
0.478,0.688,3
0.39,0.709,3
0.427,0.735,3
0.306,0.496,1
0.291,0.553,1
0.492,0.017,0
0.327,0.459,1
0.062,0.838,4
1.032,0.558,2
0.997,0.549,2
0.468,0.121,0
0.447,0.785,3
0.137,0.782,4
0.077,0.81,4
0.397,0.743,3
0.046,0.859,4
1.003,0.549,2
0.034,0.838,4
1.013,0.521,2
0.352,0.715,3
0.363,0.736,3
0.549,0.112,0
0.109,0.764,4
0.267,0.509,1
0.415,0.722,3
0.96,0.579,2
0.049,0.708,4
0.105,0.735,4
0.904,0.51,2
0.953,0.615,2
0.528,0.057,0
0.211,0.531,1
1.031,0.572,2
1,0.559,2
0.256,0.553,1
0.52,0.756,3
0.004,0.81,4
0.423,0.701,3
0.488,0.058,0
0.543,0.079,0
0.459,0.735,3
0.288,0.473,1
0.226,0.532,1
0.394,0.693,3
0.955,0.563,2
0.52,0.066,0
0.999,0.568,2
0.493,0.037,0
0.503,0.121,0
1.023,0.552,2
0.146,0.771,4
0.095,0.816,4
0.211,0.521,1
0.211,0.531,1
0.234,0.524,1
0.863,0.575,2
1.008,0.55,2
0.008,0.831,4
0.467,0.064,0
0.251,0.483,1
0.912,0.558,2
0.261,0.469,1
0.28,0.461,1
0.235,0.506,1
0.919,0.524,2
0.965,0.549,2
0.113,0.798,4
0.121,0.775,4
0.274,0.488,1
0.933,0.533,2
0.097,0.787,4
1.014,0.408,2
0.956,0.628,2
0.332,0.419,1
0.281,0.517,1
1.027,0.513,2
0.294,0.491,1
0.516,0.738,3
0.276,0.546,1
0.417,0.752,3
1.026,0.515,2
0.912,0.557,2
0.408,0.704,3
0.532,0.1,0
0.433,0.766,3
0.294,0.501,1
0.548,0.127,0
0.915,0.516,2
0.504,0.094,0
0.119,0.829,4
0.928,0.558,2
0.459,0.116,0
0.511,0.06,0
0.307,0.532,1
0.268,0.406,1
0.538,0.798,3
0.134,0.726,4
0.482,0.048,0
0.964,0.519,2
0.086,0.765,4
0.071,0.726,4
0.278,0.517,1
0.472,0.058,0
0.946,0.536,2
0.196,0.552,1
0.5,0.066,0
0.079,0.753,4
0.216,0.486,1
0.104,0.794,4
0.468,0.645,3
0.175,0.541,1
0.256,0.538,1
0.973,0.533,2
0.048,0.701,4
0.411,0.785,3
0.947,0.569,2
0.883,0.493,2
0.399,0.753,3
0.281,0.517,1
0.306,0.425,1
0.542,0.053,0
0.07,0.785,4
0.484,0.046,0
0.078,0.83,4
0.392,0.678,3
0.949,0.484,2
0.986,0.62,2
0.259,0.542,1
0.993,0.515,2
0.896,0.511,2
1.006,0.531,2
0.283,0.508,1
0.23,0.514,1
0.532,0.095,0
0.446,0.732,3
0.42,0.751,3
0.093,0.811,4
0.438,0.711,3
0.418,0.034,0
0.605,0.102,0
0.512,0.089,0
0.114,0.782,4
0.498,0.018,0
0.249,0.543,1
0.376,0.74,3
0.013,0.733,4
0.487,0.099,0
0.067,0.764,4
0.223,0.542,1
0.962,0.522,2
0.439,0.743,3
0.95,0.567,2
0.347,0.71,3
0.488,0.037,0
0.094,0.851,4
0.087,0.724,4
0.418,0.006,0
0.446,0.796,3
0.983,0.53,2
0.012,0.771,4
0.471,0.01,0
0.426,0.777,3
0.295,0.504,1
0.594,0.058,0
0.425,0.666,3
0.261,0.463,1
0.39,0.762,3
1.008,0.51,2
0,0.751,4
0.446,0.674,3
0.942,0.502,2
0.948,0.519,2
1.018,0.507,2
0.495,0.032,0
0.912,0.498,2
0.023,0.813,4
0.523,0.066,0
0.309,0.51,1
0.297,0.477,1
0.048,0.787,4
0.509,0.126,0
0.44,0.758,3
0.437,0.721,3
0.504,0.114,0
0.325,0.755,3
0.062,0.808,4
0.497,0.131,0
0.933,0.607,2
0.539,0.034,0
0.42,0.783,3
0.518,0.087,0
0.279,0.494,1
0.285,0.486,1
0.3,0.529,1
0.009,0.74,4
0.451,0.054,0
0.026,0.792,4
0.128,0.796,4
0.964,0.538,2
0.278,0.483,1
0.083,0.83,4
0.1,0.713,4
0.136,0.785,4
0.283,0.474,1
0.043,0.795,4
0.248,0.46,1
0.527,0.129,0
0.966,0.597,2
0.437,0.703,3
0.267,0.49,1
0.258,0.431,1
0.276,0.528,1
0.014,0.775,4
1.028,0.557,2
0.239,0.504,1
0.164,0.825,4
0.943,0.635,2
0.427,0.723,3
0.947,0.526,2
0.421,0.729,3
0.25,0.479,1
0.303,0.503,1
0.974,0.562,2
0.106,0.844,4
0.118,0.806,4
0.237,0.537,1
0.053,0.837,4
1.021,0.483,2
0.452,0.753,3
0.084,0.761,4
0.466,0.053,0
0.219,0.55,1
0.145,0.773,4
0.4,0.684,3
1.018,0.574,2
0.067,0.791,4
0.461,0.769,3
0.498,0.101,0
0.252,0.515,1
0.475,0.746,3
0.017,0.86,4
0.144,0.754,4
1.033,0.546,2
0.405,0.793,3
0.345,0.508,1
0.123,0.81,4
0.469,0.763,3
0.208,0.481,1
0.084,0.792,4
0.421,0.717,3
0.279,0.512,1
0.326,0.697,3
0.482,0.004,0
0.507,0.745,3
0.48,0.108,0
0.046,0.792,4
0.464,0.04,0
0.504,0.073,0
0.27,0.484,1
0.44,0.712,3
0.278,0.452,1
1.047,0.583,2
0.394,0.767,3
0.261,0.44,1
0.516,0.117,0
0.032,0.752,4
0.94,0.488,2
0.011,0.791,4
0.064,0.787,4
0.426,0.085,0
0.078,0.783,4
0.939,0.525,2
0.446,0.715,3
0.028,0.801,4
0.908,0.573,2
0.445,0.099,0
0.01,0.766,4
0.4,0.732,3
0.054,0.787,4
0.288,0.491,1
0.451,0.766,3
0.502,0.082,0
0.085,0.805,4
0.313,0.507,1
0.527,0.107,0
0.036,0.855,4
0.562,0.102,0
0.497,0.076,0
0.971,0.48,2
1.015,0.565,2
0.447,0.779,3
1.012,0.579,2
0.096,0.721,4
0.405,0.745,3
0.48,0.743,3
0.447,0.712,3
0.049,0.677,4
0.079,0.736,4
0.896,0.534,2
0.252,0.488,1
0.935,0.522,2
0.495,0.115,0
0.218,0.47,1
0.041,0.757,4
0.488,0.14,0
0.536,0.735,3
0.239,0.475,1
0.297,0.515,1
0.288,0.53,1
0.929,0.556,2
0.235,0.535,1
0.973,0.591,2
0.115,0.746,4
0.093,0.785,4
0.077,0.704,4
0.128,0.77,4
0.218,0.484,1
0.062,0.751,4
0.523,0.113,0
0.272,0.502,1
0.542,0,0
0.05,0.812,4
0.512,0.693,3
0.233,0.507,1
0.047,0.725,4
0.209,0.475,1
0.245,0.437,1
0.289,0.532,1
0.996,0.52,2
1.009,0.458,2
0.235,0.497,1
0.446,0.728,3
0.211,0.501,1
0.29,0.599,1
0.375,0.801,3
0.46,0.731,3
0.961,0.525,2
0.52,0.71,3
0.127,0.784,4
0.063,0.756,4
0.493,0.019,0
0.451,0.755,3
0.127,0.743,4
0.533,0.053,0
0.503,0.084,0
0.51,0.69,3
0.438,0.734,3
0.049,0.709,4
0.631,0.108,0
0.028,0.754,4
0.53,0.11,0
0.982,0.598,2
0.937,0.532,2
0.047,0.804,4
0.082,0.76,4
0.982,0.562,2
0.459,0.757,3
0.975,0.585,2
0.116,0.838,4
0.337,0.694,3
0.321,0.428,1
0.387,0.766,3
0.237,0.538,1
0.13,0.769,4
0.472,0.089,0
1.01,0.53,2
0.464,0.073,0
0.281,0.53,1
0.95,0.552,2
1.031,0.495,2
0.53,0.104,0
0.564,0.06,0
0.426,0.689,3
0.191,0.713,4
0.432,0.658,3
0.403,0.724,3
0.937,0.497,2
0.254,0.513,1
0.41,0.687,3
0.492,0.029,0
0.464,0.749,3
0.046,0.779,4
0.081,0.792,4
1.014,0.535,2
0.411,0.615,3
0.948,0.498,2
0.449,0.101,0
0.423,0.039,0
0.278,0.509,1
0.479,0.77,3
0.431,0.72,3
0.915,0.581,2
0.093,0.746,4
0.321,0.422,1
0.996,0.562,2
0.973,0.54,2
0.303,0.534,1
0.292,0.43,1
0.277,0.55,1
0.484,0.142,0
0.454,0.768,3
0.404,0.706,3
0.497,0.713,3
0.529,0.071,0
0.979,0.566,2
0.983,0.554,2
0.526,0.073,0
0.374,0.669,3
0.202,0.582,1
0.291,0.486,1
0.981,0.547,2
0.007,0.757,4
0.418,0.683,3
0.974,0.542,2
0.453,0.8,3
0.452,0.045,0
0.025,0.839,4
0.46,0.718,3
0.168,0.752,4
0.478,0.11,0
0.476,0.051,0
0.987,0.5,2
0.127,0.73,4
0.392,0.651,3
0.051,0.766,4
0.464,0.725,3
0.443,0.733,3
0.533,0.064,0
0.441,0.186,0
0.269,0.512,1
0.209,0.535,1
0.977,0.501,2
0.235,0.446,1
0.289,0.501,1
0.338,0.475,1
0.53,0.091,0
0.387,0.574,1
0.434,0.767,3
0.517,0.059,0
0.922,0.552,2
0.453,0.728,3
0.523,0.017,0
0.526,0.013,0
0.288,0.41,1
0.457,0.748,3
0.403,0.053,0
0.518,0.07,0
0.123,0.774,4
0.977,0.58,2
0.107,0.736,4
0.243,0.507,1
0.422,0.769,3
0.088,0.832,4
0.041,0.755,4
1.002,0.522,2
0.94,0.53,2
0.466,0.714,3
0.301,0.514,1
0.065,0.769,4
0.245,0.425,1
0.501,0.043,0
0.051,0.821,4
0.478,0.746,3
0.031,0.768,4
0.455,0.784,3
0.976,0.539,2
0.432,0.675,3
0.277,0.465,1
0.256,0.522,1
0.111,0.751,4
0.055,0.808,4
0.933,0.549,2
0.063,0.805,4
0.528,0.052,0
0.204,0.547,1
0.283,0.434,1
1.009,0.642,2
0.048,0.778,4
0.068,0.771,4
0.456,0.718,3
0.361,0.516,1
0.416,0.683,3
0.937,0.615,2
0.281,0.457,1
0.248,0.476,1
0.227,0.495,1
0.053,0.825,4
0.019,0.726,4
0.246,0.507,1
0.463,0.694,3
0.013,0.844,4
0.445,0.034,0
0.104,0.784,4
0.455,0.735,3
0.987,0.493,2
1.024,0.514,2
0.959,0.514,2
0.47,0.82,3
1.012,0.598,2
0.042,0.767,4
0.449,0.666,3
0.089,0.71,4
0.545,0.002,0
0.076,0.741,4
0.985,0.491,2
0.481,0.176,0
0.301,0.52,1
0.25,0.446,1
0.468,0.7,3
0.988,0.492,2
0.458,0.714,3
0.078,0.801,4
0.563,0.041,0
0.304,0.545,1
0.97,0.536,2
1.036,0.584,2
0.57,0.045,0
0.263,0.506,1
0.091,0.786,4
0.971,0.484,2
0.036,0.769,4
0.517,0.038,0
0.406,0.743,3
0.08,0.781,4
0.493,0.041,0
0.284,0.451,1
0.431,0.723,3
0.053,0.77,4
0.483,0.071,0
0.506,0.057,0
0.43,0.74,3
0.003,0.78,4
0.096,0.833,4
0.389,0.743,3
0.922,0.592,2
0.222,0.472,1
0.507,0.065,0
0.516,0.727,3
0.953,0.525,2
0.098,0.799,4
0.952,0.534,2
0.108,0.782,4
0.128,0.777,4
0.235,0.52,1
0.954,0.512,2
0.479,0.748,3
1.058,0.539,2
0.298,0.464,1
0.592,0.002,0
0.457,0.122,0
0.557,0.057,0
0.097,0.814,4
0.276,0.52,1
0.973,0.617,2
0.207,0.541,1
0.952,0.57,2
0.216,0.51,1
0.5,0.088,0
0.955,0.59,2
0.11,0.774,4
0.438,0.792,3
0.129,0.811,4
1.011,0.527,2
0.539,0.074,0
0.47,0.033,0
0.317,0.497,1
0.088,0.768,4
0.269,0.504,1
0.923,0.573,2
0.565,0.088,0
0.207,0.479,1
0.399,0.677,3
0.315,0.515,1
1.013,0.489,2
0.463,0.759,3
0.946,0.553,2
0.245,0.554,1
0.486,0.12,0
0.545,0.141,0
0.49,0.027,0
0.498,0.082,0
0.126,0.722,4
0.289,0.488,1
0.052,0.784,4
0.023,0.825,4
0.413,0.719,3
0.998,0.536,2
0.959,0.599,2
0.487,0.776,3
0.125,0.751,4
0.465,0.751,3
0.034,0.805,4
0.394,0.731,3
1.004,0.544,2
0.416,0.705,3
0.997,0.552,2
0.119,0.839,4
0.017,0.783,4
0.432,0.036,0
0.529,0.056,0
0.142,0.756,4
0.328,0.484,1
0.292,0.493,1
0.424,0.717,3
0.072,0.767,4
1.031,0.574,2
0.051,0.767,4
0.393,0.75,3
1,0.492,2
1.002,0.62,2
0.482,0.052,0
0.438,0.734,3
0.193,0.47,1
0.471,0.04,0
0.401,0.646,3
0.606,0.117,0
0.5,0.045,0
0.478,0.742,3
1.011,0.635,2
0.914,0.553,2
1.044,0.507,2
0.991,0.54,2
0.42,0.744,3
0.973,0.483,2
0.22,0.491,1
0.342,0.488,1
0.131,0.798,4
0.532,0.073,0
0.403,0.711,3
0.434,0.738,3
0.239,0.476,1
0.49,0.123,0
0.401,0.695,3
0.045,0.816,4
0.985,0.507,2
0.483,0.081,0
0.495,0.039,0
0.274,0.483,1
0.552,0.077,0
0.917,0.542,2
0.203,0.464,1
0.289,0.546,1
0.243,0.473,1
0.438,0.712,3
0.214,0.46,1
0.958,0.55,2
0.428,0.709,3
0.539,0.143,0
0.236,0.412,1
0.965,0.492,2
0.546,0.026,0
0.072,0.759,4
1.012,0.577,2
0.077,0.767,4
0.289,0.387,1
0.291,0.525,1
0.995,0.498,2
0.03,0.728,4
0.267,0.514,1
0.452,0.711,3
0.94,0.512,2
0.304,0.497,1
1.052,0.525,2
0.953,0.485,2
0.505,0.7,3
0.076,0.831,4
0.463,0.022,0
0.435,0.685,3
0.442,0.759,3
0.432,0.091,0
0.535,0.069,0
0.991,0.577,2
0.536,0.094,0
0.89,0.533,2
0.057,0.815,4
0.435,0.76,3
0.192,0.486,1
1.001,0.615,2
0.982,0.494,2
0.414,0.043,0
0.503,0.058,0
0.075,0.726,4
0.388,0.766,3
0.393,0.061,0
0.403,0.734,3
0.523,0.031,0
0.092,0.828,4
0.259,0.483,1
0.967,0.538,2
0.52,0.045,0
0.339,0.515,1
0.194,0.486,1
0.906,0.532,2
0.525,0.08,0
0.272,0.5,1
0.462,0.65,3
0.263,0.483,1
0.499,0.131,0
0.491,0.099,0
0.603,0.048,0
0.97,0.553,2
0.074,0.829,4
0.083,0.769,4
0.957,0.567,2
0.435,0.024,0
0.492,0.084,0
0.427,0.69,3
0.461,0.111,0
0.096,0.779,4
0.922,0.578,2
0.464,0.106,0
0.53,0.694,3
0.007,0.81,4
0.059,0.799,4
0.039,0.775,4
0.485,0.075,0
0.927,0.544,2
0.474,0.666,3
0.593,0.024,0
0.06,0.765,4
0.979,0.591,2
0.425,0.721,3
0.405,0.747,3
0.46,0.676,3
0.247,0.592,1
0.454,0.074,0
0.048,0.798,4
0.946,0.578,2
0.242,0.498,1
0.145,0.739,4
0.487,0.042,0
0.499,0.092,0
1.008,0.568,2
0.971,0.496,2
0.56,0.006,0
0.121,0.775,4
1.012,0.57,2
0.318,0.488,1
0.949,0.574,2
0.459,0.737,3
0.972,0.479,2
0.144,0.819,4
0.959,0.601,2
0.328,0.488,1
0.305,0.47,1
0.972,0.54,2
0.484,0.065,0
0.099,0.77,4
0.486,0.746,3
0.429,0.757,3
0.468,0.686,3
0.981,0.501,2
0.477,0.048,0
0.464,0.119,0
0.109,0.739,4
1.014,0.51,2
1.011,0.587,2
1.011,0.549,2
0.406,0.735,3
0.978,0.547,2
0.971,0.584,2
0.051,0.747,4
0.482,0.047,0
1,0.5,2
0.438,0.701,3
0.407,0.766,3
0.04,0.733,4
0.408,0.819,3
0.457,0.088,0
0.283,0.457,1
0.967,0.564,2
0.246,0.541,1
0.453,0.08,0
0.437,0.06,0
0.411,0.754,3
0.482,0.125,0
0.508,0.136,0
0.45,0.806,3
0.976,0.443,2
0.452,0.78,3
0.252,0.496,1
0.578,0.085,0
0.996,0.538,2
0.467,0.118,0
0.959,0.42,2
0.113,0.785,4
0.368,0.747,3
0.473,0.739,3
0.485,0.059,0
0.14,0.772,4
0.935,0.507,2
0.147,0.79,4
0.962,0.56,2
0.411,0.73,3
1.033,0.556,2
0.516,0.118,0
0.467,0.076,0
0.93,0.583,2
0.249,0.436,1
0.399,0.743,3
0.953,0.529,2
0.027,0.793,4
0.53,0.007,0
0.28,0.483,1
1.029,0.538,2
1.026,0.577,2
0.339,0.698,3
0.949,0.542,2
0.584,0.075,0
0.084,0.829,4
0.002,0.708,4
0.092,0.826,4
0.344,0.528,1
0.372,0.745,3
0.948,0.533,2
1.003,0.48,2
0.069,0.727,4
0.524,0.081,0
0.445,0.697,3
0.048,0.741,4
0.257,0.538,1
0.053,0.764,4
0.043,0.732,4
0.053,0.795,4
0.467,0.092,0
0.453,0.65,3
0.975,0.568,2
0.477,0.709,3
0.146,0.806,4
0.373,0.505,1
0.453,0.079,0
0.975,0.586,2
0.418,0.71,3
0.124,0.826,4
0.985,0.582,2
0.225,0.529,1
0.034,0.843,4
0.937,0.477,2
0.962,0.556,2
0.336,0.572,1
0.085,0.802,4
0.333,0.453,1
0.411,0.768,3
1.043,0.614,2
0.56,0.116,0
0.442,0.809,3
0.292,0.425,1
0.479,0.725,3
0.512,0.122,0
0.504,0.083,0
0.529,0.087,0
0.159,0.756,4
0.064,0.724,4
0.443,0.688,3
0.584,0.077,0
0.389,0.684,3
0.95,0.481,2
0.272,0.608,1
0.446,0.715,3
0.268,0.468,1
0.312,0.493,1
0.336,0.409,1
0.263,0.551,1
0.076,0.786,4
0.934,0.47,2
0.282,0.506,1
0.93,0.517,2
0.505,0.7,3
0.346,0.524,1
0.931,0.5,2
0.538,0.008,0
0.466,0.063,0
0.254,0.486,1
0.247,0.391,1
0.303,0.527,1
0.503,0.046,0
0.136,0.76,4
0.237,0.465,1
0.219,0.463,1
0.244,0.445,1
0.427,0.7,3
0.107,0.779,4
0.04,0.742,4
0.425,0.743,3
0.468,0.069,0
0.553,0.036,0
0.586,0.154,0
0.236,0.59,1
0.245,0.459,1
0.965,0.548,2
0.98,0.53,2
0.481,0.051,0
0.509,0.065,0
1.063,0.522,2
1.018,0.541,2
0.075,0.846,4
0.985,0.59,2
0.462,0.103,0
0.396,0.546,1
0.008,0.779,4
0.277,0.536,1
0.501,0.057,0
1.016,0.583,2
0.954,0.564,2
0.288,0.481,1
0.274,0.546,1
0.448,0.756,3
0.045,0.795,4
0.954,0.566,2
0.473,0.118,0
0.968,0.561,2
0.259,0.462,1
1.05,0.53,2
0.478,0.685,3
0.307,0.493,1
0.312,0.464,1
1.011,0.543,2
0.492,0.067,0
0.24,0.559,1
0.436,0.728,3
1.04,0.519,2
0.241,0.527,1
0.054,0.743,4
0.467,0.673,3
0.264,0.519,1
0.149,0.797,4
0.489,0.139,0
0.371,0.68,3
0.205,0.502,1
0.987,0.559,2
0.993,0.492,2
0.118,0.743,4
0.932,0.491,2
0.226,0.494,1
0.52,0.006,0
0.918,0.513,2
0.035,0.751,4
0.998,0.521,2
0.41,0.689,3
0.506,0.081,0
0.386,0.769,3
0.404,0.735,3
0.276,0.467,1
0.24,0.436,1
0.287,0.463,1
0.516,0.126,0
0.394,0.752,3
0.529,0.063,0
0.205,0.474,1
0.98,0.546,2
0.342,0.532,1
0.412,0.746,3
0.45,0.72,3
0.45,0.699,3
0.501,0.688,3
0.958,0.509,2
0.027,0.747,4
0.063,0.746,4
0.326,0.565,1
0.495,0.707,3
0.377,0.702,3
0.06,0.807,4
0.092,0.856,4
0.982,0.534,2
0.463,0.784,3
0.497,0.096,0
1.038,0.598,2
0.448,0.773,3
0.978,0.468,2
0.399,0.742,3
0.481,0.029,0
0.971,0.397,2
0.32,0.424,1
0.012,0.815,4
0.261,0.6,1
0.426,0.712,3
0.098,0.815,4
0.486,0.102,0
0.981,0.5,2
0.237,0.521,1
0.26,0.48,1
0.979,0.467,2
0.215,0.503,1
0.961,0.546,2
0.566,0.01,0
0.411,0.036,0
0.108,0.802,4
0.464,0.721,3
0.484,0.722,3
0.444,0.669,3
0.071,0.773,4
0.237,0.463,1
0.181,0.761,4
0.516,0.092,0
0.981,0.552,2
0.514,0.106,0
0.529,0.675,3
0.499,0.103,0
0.461,0.117,0
1.029,0.592,2
0.489,0.684,3
0.02,0.731,4
0.149,0.705,4
0.474,0.781,3
0.436,0.037,0
0.046,0.75,4
0.265,0.515,1
0.489,0.114,0
1.003,0.498,2
0.473,0.019,0
0.532,0.025,0
0.264,0.549,1
0.399,0.733,3
0.966,0.445,2
0.928,0.568,2
0.457,0.679,3
0.244,0.563,1
1.01,0.566,2
0.258,0.496,1
0.245,0.524,1
0.328,0.47,1
0.592,0.056,0
0.107,0.724,4
0.259,0.522,1
0.354,0.726,3
0.453,0.75,3
0.113,0.808,4
0.525,0.015,0
0.282,0.417,1
0.232,0.497,1
1.052,0.495,2
0.411,0.729,3
0.502,0.128,0
0.513,0.06,0
0.889,0.566,2
0.555,0.026,0
0.292,0.461,1
0.898,0.604,2
0.264,0.495,1
0.051,0.891,4
0.47,0.095,0
0.983,0.557,2
1.037,0.515,2
0.489,0.062,0
1.067,0.513,2
0.228,0.453,1
0.245,0.48,1
0.211,0.459,1
0.314,0.467,1
0.297,0.497,1
0.389,0.75,3
