x,y,cluster
0.922,0.593,3
0.274,0.464,2
0.481,0.762,4
0.536,0.109,0
0.079,0.737,1
1.052,0.516,3
0.099,0.877,1
0.57,0.081,0
0.123,0.72,1
0.073,0.793,1
0.512,0,0
0.937,0.574,3
0.405,0.705,4
0.264,0.571,2
0.973,0.511,3
0.994,0.602,3
0.263,0.522,2
0.227,0.493,2
0.423,0.7,4
0.442,0.046,0
0.468,0.101,0
0.983,0.542,3
0.298,0.483,2
0.444,0.759,4
0.995,0.47,3
0.3,0.469,2
0.469,0.742,4
0.255,0.573,2
0.006,0.806,1
0.909,0.517,3
0.302,0.53,2
0.515,0.069,0
0.019,0.768,1
0.959,0.544,3
0.236,0.48,2
0.411,0.704,4
0.269,0.564,2
0.453,0.04,0
0.1,0.784,1
0.491,0.105,0
0.477,0.062,0
0.942,0.473,3
0.015,0.77,1
0.215,0.581,2
0.022,0.737,1
0.311,0.476,2
0.07,0.739,1
0.247,0.439,2
0.54,0.09,0
0.289,0.484,2
0.258,0.456,2
0.035,0.753,1
0.238,0.539,2
0.266,0.548,2
0.19,0.506,2
0.063,0.708,1
0.891,0.55,3
0.462,0.722,4
0.452,0.723,4
0.045,0.773,1
0.372,0.71,4
0.324,0.53,2
0.463,0.067,0
0.485,0.108,0
0.541,0.767,4
0.307,0.453,2
0.443,0.662,4
0.952,0.528,3
0.273,0.538,2
0.015,0.728,1
0.221,0.533,2
0.275,0.518,2
0.096,0.769,1
0.037,0.801,1
0.087,0.755,1
0.028,0.792,1
0.049,0.759,1
0.191,0.463,2
0.428,0.7,4
0.488,0.037,0
0.452,0.782,4
0.427,0.704,4
0.453,0.746,4
0.41,0.729,4
0.968,0.473,3
0.963,0.534,3
0.266,0.475,2
0.273,0.51,2
0.421,0.664,4
0.476,0.038,0
1.03,0.532,3
0.045,0.856,1
0.961,0.484,3
0.313,0.493,2
0.149,0.804,1
0.303,0.505,2
1.004,0.526,3
0.413,0.098,0
0.56,0.088,0
0.077,0.785,1
0.582,0.07,0
0.109,0.769,1
0.158,0.776,1
0.484,0.793,4
0.305,0.51,2
0.983,0.577,3
0.055,0.848,1
0.06,0.8,1
0.508,0.035,0
0.553,0.085,0
0.282,0.459,2
0.531,0.036,0
0.219,0.529,2
0.927,0.53,3
0.406,0.694,4
0.492,0.702,4
0.223,0.519,2
0.887,0.508,3
0.5,0.055,0
0.049,0.84,1
1.044,0.53,3
0.46,0.064,0
0.27,0.534,2
0.428,0.079,0
1.052,0.588,3
0.402,0.707,4
0.993,0.54,3
0.007,0.774,1
0.239,0.442,2
0.468,0.081,0
0.533,0.134,0
0.988,0.601,3
0.2,0.497,2
0.21,0.527,2
0.428,0.066,0
0.414,0.744,4
0.409,0.738,4
0.039,0.75,1
0.391,0.79,4
0.245,0.519,2
0.502,0.061,0
0.459,0.6,4
0.076,0.779,1
0.111,0.811,1
0.034,0.842,1
0.316,0.503,2
0.058,0.71,1
0.147,0.83,1
0.944,0.52,3
0.326,0.525,2
1.024,0.561,3
0.503,0.135,0
0.033,0.842,1
0.262,0.61,2
0.93,0.557,3
0.987,0.481,3
0.465,0.076,0
0.272,0.531,2
0.388,0.78,4
0.973,0.496,3
0.395,0.016,0
0.455,0.73,4
0.289,0.485,2
0.986,0.519,3
0.431,0.726,4
0.961,0.547,3
0.522,0.112,0
0.471,0.093,0
0.527,0.094,0
0.403,0.74,4
0.457,0.738,4
0.453,0.761,4
0.552,0.062,0
1.014,0.601,3
0.461,0.041,0
0.95,0.543,3
0.428,0.103,0
0.291,0.524,2
0.367,0.734,4
0.093,0.757,1
0.981,0.542,3
0.488,0.034,0
0.488,0.092,0
0.926,0.489,3
0.332,0.479,2
0.419,0.712,4
0.327,0.761,4
0.257,0.57,2
0.964,0.486,3
0.016,0.775,1
0.037,0.745,1
0.227,0.616,2
0.449,0.054,0
0.155,0.804,1
0.452,0.086,0
0.959,0.513,3
1.037,0.501,3
0.096,0.731,1
0.076,0.778,1
0.525,0.017,0
0.511,0.019,0
0.136,0.767,1
0.235,0.536,2
0.075,0.726,1
0.072,0.775,1
0.451,0.739,4
0.429,0.751,4
0.93,0.604,3
0.431,0.706,4
0.994,0.495,3
0.411,0.689,4
0.418,0.726,4
0.405,0.681,4
0.323,0.452,2
1.026,0.57,3
0.501,0.096,0
0.091,0.751,1
0.454,0.711,4
1.014,0.63,3
0.026,0.761,1
0.386,0.717,4
0.936,0.463,3
0.574,0.088,0
0.445,0.102,0
0.505,0.126,0
0.295,0.52,2
0.043,0.83,1
0.486,0.073,0
0.449,0.77,4
1.018,0.5,3
0.907,0.517,3
0.057,0.78,1
0.093,0.675,1
0.093,0.796,1
0.355,0.436,2
0.992,0.533,3
0.278,0.529,2
0.946,0.613,3
0.012,0.775,1
0.968,0.492,3
0.09,0.777,1
0.566,0.074,0
0.08,0.802,1
0.273,0.485,2
1.01,0.507,3
0.946,0.571,3
0.233,0.461,2
0.22,0.542,2
0.512,0.091,0
0.479,0.015,0
0.551,0.067,0
0.409,0.13,0
0.28,0.564,2
0.059,0.698,1
0.546,0.061,0
0.879,0.498,3
0.948,0.457,3
0.125,0.859,1
0.947,0.569,3
0.157,0.785,1
0.446,0.108,0
0.25,0.523,2
0.093,0.762,1
0.172,0.754,1
0.027,0.737,1
0.5,0.096,0
0.064,0.819,1
0.917,0.434,3
0.327,0.472,2
0.037,0.725,1
0.542,0.086,0
1.011,0.531,3
0.432,0.695,4
0.016,0.787,1
0.431,0.666,4
0.514,0.027,0
0.21,0.469,2
0.137,0.752,1
0.081,0.757,1
0.284,0.453,2
0.264,0.419,2
0.057,0.841,1
0.2,0.51,2
0.259,0.484,2
0.28,0.508,2
0.278,0.546,2
0.468,0.735,4
1.056,0.537,3
0.529,0.001,0
1.026,0.569,3
1.019,0.542,3
0.952,0.498,3
0.559,0.103,0
0.963,0.527,3
1.007,0.506,3
0.359,0.723,4
0.46,0.103,0
1.02,0.496,3
0.93,0.458,3
0.95,0.512,3
0.456,0.719,4
0.234,0.471,2
0.289,0.484,2
0.49,0.115,0
0.015,0.797,1
0.989,0.537,3
0.471,0.754,4
0.505,0.098,0
0.491,0.752,4
1.01,0.548,3
0.1,0.748,1
1.028,0.493,3
0.41,0.69,4
0.941,0.648,3
1.023,0.593,3
0.994,0.56,3
0.492,0.713,4
0.347,0.541,2
0.132,0.821,1
1.042,0.482,3
0.382,0.731,4
0.083,0.784,1
0.46,0.636,4
0.343,0.75,4
0.973,0.469,3
0.5,0.67,4
0.083,0.803,1
0.487,0.096,0
0.471,0.775,4
0.469,0.764,4
1.021,0.531,3
0.274,0.52,2
0.403,0.762,4
0.482,0.687,4
0.492,0.762,4
1.001,0.544,3
0.446,0.022,0
0.461,0.752,4
0.979,0.531,3
0.532,0.049,0
0.41,0.817,4
0.233,0.503,2
0.375,0.652,4
0.196,0.516,2
0.475,0.709,4
0.383,0.055,0
0.497,0.105,0
0.308,0.524,2
0.253,0.482,2
0.123,0.794,1
0.287,0.462,2
0.238,0.506,2
1.003,0.476,3
0.471,0.748,4
0.311,0.474,2
0.387,0.719,4
0.526,0.003,0
0.091,0.734,1
0.497,0.091,0
0.252,0.548,2
0.268,0.533,2
0.438,0.064,0
0.441,0.697,4
0.447,0.663,4
0.551,0.115,0
0.101,0.722,1
0.263,0.481,2
0.484,0.075,0
0.125,0.753,1
0.924,0.511,3
0.498,0.132,0
0.986,0.472,3
0.986,0.501,3
0.271,0.511,2
0.503,0.086,0
0.295,0.517,2
0.981,0.557,3
0.428,0.762,4
0.383,0.752,4
0.092,0.76,1
0.981,0.531,3
0.977,0.538,3
0.44,0.73,4
0.511,0.739,4
0.251,0.475,2
0.094,0.808,1
0.045,0.745,1
0.096,0.835,1
0.074,0.766,1
0.3,0.495,2
0.957,0.478,3
0.946,0.524,3
0.529,0.1,0
0.335,0.501,2
0.441,0.072,0
0.261,0.556,2
0.551,0.084,0
0.487,0.679,4
0.101,0.72,1
0.913,0.519,3
0.242,0.538,2
1.047,0.548,3
0.015,0.842,1
0.969,0.481,3
0.299,0.447,2
0.39,0.681,4
0.29,0.585,2
1.034,0.562,3
0.451,0.706,4
0.429,0.704,4
0.58,0.081,0
0.297,0.52,2
0.461,0.75,4
0.406,0.664,4
1.014,0.562,3
0.521,0.03,0
0.041,0.753,1
0.106,0.798,1
0.252,0.504,2
0.951,0.6,3
0.257,0.498,2
0.444,0.072,0
0.085,0.792,1
0.382,0.715,4
0.266,0.483,2
0.283,0.488,2
1.038,0.534,3
0.446,0.778,4
0.499,0.085,0
0.402,0.812,4
0.264,0.425,2
0.065,0.669,1
0.082,0.814,1
0.052,0.811,1
0.522,0.154,0
1.03,0.51,3
0.172,0.816,1
0.499,0.106,0
1.012,0.554,3
0.143,0.722,1
0.465,0.03,0
0.075,0.66,1
0.445,0.75,4
0.46,0.714,4
1.019,0.462,3
0.48,0.102,0
0.956,0.552,3
0.266,0.579,2
0.274,0.455,2
0.253,0.48,2
0.074,0.782,1
0.419,0.747,4
0.303,0.541,2
0.492,0.098,0
0.322,0.503,2
1.01,0.589,3
0.267,0.472,2
0.992,0.622,3
0.997,0.584,3
0.076,0.838,1
0.11,0.817,1
0.321,0.459,2
0.492,0.05,0
0.456,0.771,4
0.304,0.53,2
0.076,0.777,1
0.289,0.502,2
0.265,0.496,2
0.232,0.573,2
0.987,0.538,3
0.508,0.183,0
0.317,0.49,2
0.404,0.791,4
0.466,0.684,4
0.236,0.532,2
0.295,0.514,2
0.259,0.545,2
0.468,0.103,0
0.147,0.745,1
0.02,0.752,1
0.885,0.547,3
0.413,0.723,4
0.933,0.54,3
0.485,0.044,0
0.428,0.696,4
0.976,0.591,3
0.515,0.056,0
0.432,0.667,4
0.255,0.478,2
0.046,0.784,1
0.129,0.707,1
0.488,0.677,4
0.53,0.009,0
0.195,0.516,2
0.51,0.697,4
0.457,0.063,0
0.037,0.763,1
0.021,0.731,1
0.249,0.48,2
0.096,0.776,1
0.505,0.069,0
0.23,0.563,2
0.306,0.479,2
0.288,0.427,2
0.566,0.118,0
0.427,0.78,4
0.275,0.425,2
0.31,0.498,2
0,0.729,1
0.418,0.734,4
0.946,0.533,3
0.974,0.517,3
0.944,0.513,3
0.038,0.808,1
0.511,0.049,0
0.454,0.684,4
1.015,0.563,3
0.497,0.132,0
0.437,0.687,4
0.967,0.504,3
0.109,0.823,1
0.406,0.076,0
0.986,0.59,3
0.084,0.82,1
0.239,0.464,2
0.979,0.527,3
0.933,0.557,3
1.014,0.586,3
0.222,0.528,2
0.493,0.782,4
0.484,0.049,0
0.493,0.094,0
0.516,0.726,4
0.407,0.726,4
0.976,0.513,3
0.224,0.503,2
0.393,0.761,4
1.051,0.519,3
0.313,0.514,2
0.485,0.068,0
0.262,0.488,2
0.064,0.768,1
0.973,0.578,3
0.437,0.704,4
1.011,0.397,3
0.988,0.562,3
0.951,0.549,3
0.927,0.568,3
0.44,0.077,0
0.512,0.095,0
1.021,0.504,3
0.456,0.777,4
0.402,0.709,4
0.973,0.458,3
0.389,0.75,4
0.959,0.423,3
0.954,0.523,3
0.052,0.801,1
0.431,0.688,4
0.255,0.527,2
0.04,0.789,1
0.543,0.09,0
0.472,0.074,0
0.088,0.72,1
0.474,0.74,4
0.504,0.074,0
0.039,0.808,1
0.967,0.556,3
0.302,0.442,2
0.903,0.556,3
0.289,0.532,2
0.074,0.799,1
0.559,0.093,0
0.457,0.706,4
1.019,0.559,3
0.217,0.47,2
0.375,0.714,4
0.448,0.075,0
0.523,0.012,0
0.543,0.036,0
0.496,0.025,0
1.059,0.535,3
0.251,0.45,2
0.27,0.472,2
0.984,0.589,3
0.986,0.536,3
0.321,0.75,4
0.046,0.809,1
0.602,0.03,0
0.077,0.734,1
0.106,0.82,1
0.51,0.056,0
0.421,0.677,4
0.067,0.751,1
0.032,0.772,1
0.988,0.582,3
0.411,0.768,4
0.11,0.777,1
0.957,0.605,3
1.07,0.549,3
0.923,0.537,3
0.521,0.079,0
0.526,0.068,0
0.111,0.821,1
0.269,0.433,2
0.484,0.679,4
0.31,0.526,2
0.162,0.497,2
1.011,0.55,3
0.426,0.707,4
0.511,0.042,0
0.049,0.743,1
0.553,0.78,4
0.25,0.533,2
0.557,0.106,0
0.069,0.827,1
0.508,0.14,0
0.456,0.686,4
0.458,0.036,0
0.044,0.721,1
0.481,0.099,0
0.481,0.151,0
0.095,0.801,1
0.346,0.474,2
0.045,0.727,1
1.021,0.461,3
0.255,0.419,2
0.063,0.758,1
0.51,0.069,0
0.495,0.076,0
0.459,0.701,4
0.257,0.483,2
0.54,0.096,0
0.244,0.503,2
0.075,0.814,1
0.986,0.548,3
0.444,0.697,4
0.252,0.533,2
0.038,0.813,1
0.461,0.15,0
1.02,0.577,3
0.058,0.825,1
0.467,0.035,0
0.994,0.514,3
0.964,0.479,3
0.508,0.085,0
0.45,0.669,4
0.414,0.714,4
0.478,0.118,0
0.436,0.623,4
0.925,0.529,3
0.258,0.555,2
1.002,0.539,3
0.917,0.502,3
0.997,0.553,3
0.18,0.767,1
0.982,0.501,3
0.077,0.739,1
0.107,0.737,1
0.928,0.566,3
0.433,0.8,4
0.959,0.52,3
0.363,0.48,2
0.274,0.464,2
0.121,0.81,1
0.513,0.095,0
0.051,0.782,1
0.272,0.506,2
0.501,0.153,0
0.909,0.526,3
0.545,0.062,0
0.532,0.699,4
0.468,0.05,0
0.434,0.703,4
1.009,0.521,3
0.033,0.748,1
0.492,0.724,4
0.935,0.553,3
0.981,0.539,3
0.304,0.443,2
0.949,0.547,3
0.194,0.516,2
0.945,0.591,3
0.426,0.711,4
0.333,0.57,2
0.297,0.522,2
0.414,0.729,4
0.089,0.796,1
0.441,0.087,0
1.049,0.58,3
0.118,0.744,1
0.069,0.752,1
0.429,0.767,4
0.502,0.038,0
0.419,0.686,4
0.444,0.7,4
0.052,0.79,1
0.242,0.54,2
0.118,0.752,1
0.464,0.046,0
0.876,0.49,3
0.513,0.029,0
0.51,0.762,4
0.199,0.481,2
0.534,0.065,0
0.922,0.524,3
0.994,0.52,3
0.301,0.504,2
1.021,0.536,3
0.457,0.648,4
1.012,0.568,3
0.252,0.524,2
0.422,0.738,4
0.467,0.051,0
0.99,0.512,3
0.417,0.728,4
0.59,0.065,0
0.459,0.104,0
0.483,0.718,4
0.444,0.717,4
0.426,0.756,4
0.011,0.806,1
0.412,0.71,4
0.44,0.684,4
0.489,0.705,4
0.536,0.149,0
0.441,0.752,4
0.453,0.114,0
0.444,0.686,4
0.041,0.747,1
0.4,0.769,4
0.519,0.006,0
0.108,0.773,1
0.42,0.747,4
0.943,0.597,3
0.053,0.811,1
0.359,0.789,4
0.073,0.799,1
0.366,0.04,0
0.242,0.491,2
0.168,0.817,1
0.259,0.468,2
0.942,0.548,3
0.962,0.525,3
0.229,0.474,2
1.009,0.475,3
0.96,0.518,3
0.005,0.758,1
0.383,0.709,4
0.08,0.845,1
0.517,0.096,0
0.461,0.684,4
0.284,0.501,2
0.465,0.655,4
0.515,0.747,4
0.255,0.544,2
0.473,0.71,4
0.08,0.843,1
0.429,0.075,0
0.522,0.005,0
0.445,0.666,4
0.035,0.791,1
0.085,0.813,1
0.294,0.538,2
0.476,0.061,0
0.248,0.505,2
0.291,0.493,2
0.479,0.031,0
0.533,0.057,0
0.295,0.542,2
0.429,0.089,0
1.001,0.549,3
0.435,0.797,4
0.279,0.461,2
0.467,0.752,4
0.456,0.086,0
0.445,0.047,0
0.472,0.004,0
0.536,0.121,0
0.074,0.773,1
0.524,0.002,0
1.011,0.565,3
0.426,0.694,4
0.305,0.547,2
0.477,0.71,4
0.113,0.795,1
0.346,0.451,2
0.504,0.746,4
0.469,0.718,4
0.971,0.51,3
0.946,0.523,3
0.092,0.782,1
0.001,0.745,1
0.067,0.777,1
0.277,0.539,2
0.485,0.76,4
0.273,0.527,2
1.031,0.539,3
0.067,0.852,1
0.502,0.139,0
0.477,0.102,0
0.488,0.732,4
0.497,0.062,0
0.582,0.116,0
0.444,0.742,4
0.909,0.594,3
0.073,0.832,1
0.397,0.738,4
0.231,0.438,2
0.27,0.519,2
0.509,0.767,4
0.95,0.551,3
0.459,0.693,4
0.515,0.066,0
0.027,0.824,1
0.946,0.483,3
0.332,0.49,2
0.062,0.807,1
0.088,0.783,1
0.217,0.521,2
0.469,0.686,4
0.467,0.027,0
0.031,0.743,1
0.505,0.058,0
0.484,0.147,0
0.294,0.43,2
0.533,0.127,0
0.989,0.539,3
0.467,0.095,0
0.129,0.767,1
0.277,0.521,2
0.993,0.603,3
0.485,0.577,4
0.496,0.04,0
0.534,0.074,0
0.187,0.521,2
0.367,0.429,2
0.424,0.002,0
0.492,0.832,4
0.254,0.475,2
0.448,0.66,4
1,0.497,3
0.157,0.794,1
0.236,0.48,2
0.998,0.474,3
0.478,0.74,4
0.976,0.581,3
0.929,0.571,3
0.053,0.759,1
0.561,0.032,0
0.243,0.486,2
0.487,0.134,0
0.29,0.489,2
0.041,0.789,1
0.28,0.512,2
0.131,0.713,1
0.086,0.813,1
0.439,0.681,4
0.483,0.722,4
0.478,0.002,0
0.519,0.119,0
0.988,0.526,3
0.405,0.812,4
0.398,0.694,4
0.522,0.098,0
0.124,0.713,1
0.948,0.557,3
1.003,0.547,3
1.037,0.521,3
0.497,0.07,0
0.429,0.695,4
1.008,0.533,3
0.961,0.509,3
0.393,0.683,4
0.538,0.076,0
0.541,0.07,0
0.333,0.484,2
0.185,0.787,1
0.083,0.833,1
0.483,0.073,0
0.986,0.526,3
0.512,0.06,0
0.444,0.077,0
0.291,0.423,2
0.124,0.678,1
0.194,0.447,2
0.226,0.523,2
0.297,0.504,2
0.996,0.492,3
1.053,0.455,3
0.539,0.004,0
0.975,0.573,3
0.414,0.695,4
0.265,0.514,2
0.972,0.55,3
0.359,0.745,4
0.47,0.744,4
0.403,0.702,4
0.453,0.077,0
0.436,0.058,0
0.071,0.777,1
0.481,0.733,4
0.498,0.764,4
0.959,0.497,3
1.051,0.476,3
0.957,0.55,3
0.468,0.683,4
0.298,0.499,2
0.391,0.816,4
0.48,0.064,0
0.433,0.693,4
0.507,0.055,0
0.922,0.529,3
0.973,0.528,3
0.412,0.711,4
0.289,0.425,2
0.315,0.498,2
0.035,0.752,1
0.425,0.117,0
1,0.565,3
0.392,0.732,4
0.45,0.704,4
0.385,0.75,4
0.477,0.675,4
0.99,0.529,3
0.053,0.695,1
0.141,0.747,1
0.042,0.765,1
0.489,0.066,0
0.248,0.465,2
0.273,0.507,2
0.229,0.483,2
0.467,0.797,4
0.543,0.118,0
0.406,0.711,4
0.052,0.792,1
0.23,0.486,2
0.435,0.674,4
0.429,0.793,4
1.016,0.539,3
0.118,0.759,1
0.09,0.791,1
0.573,0.028,0
0.415,0.686,4
0.531,0.069,0
0.276,0.535,2
0.558,0.081,0
0.438,0.692,4
1,0.543,3
0.191,0.539,2
0.461,0.693,4
0.94,0.495,3
0.104,0.758,1
0.08,0.716,1
0.978,0.533,3
0.452,0.124,0
0.045,0.787,1
0.458,0.05,0
0.122,0.76,1
0.145,0.711,1
0.273,0.495,2
0.296,0.458,2
0.073,0.751,1
0.149,0.796,1
0.467,0.74,4
0.458,0.745,4
0.266,0.54,2
0.489,0.065,0
0.584,0.095,0
0.49,0.107,0
0.047,0.763,1
0.409,0.675,4
0.397,0.758,4
0.081,0.797,1
0.535,0.049,0
0.991,0.554,3
0.515,0.686,4
0.053,0.828,1
0.427,0.701,4
0.504,0.115,0
0.476,0.006,0
0.356,0.583,2
0.288,0.499,2
0.202,0.462,2
0.367,0.456,2
0.019,0.769,1
1.031,0.548,3
0.262,0.473,2
0.427,0.725,4
0.107,0.813,1
0.448,0.666,4
0.27,0.487,2
0.415,0.111,0
1.062,0.504,3
0.449,0.797,4
0.495,0.045,0
0.96,0.561,3
0.472,0.697,4
0.468,0.184,0
0.486,0.761,4
0.243,0.365,2
0.393,0.744,4
0.023,0.78,1
0.327,0.581,2
0.232,0.507,2
0.432,0.735,4
0.301,0.538,2
0.23,0.436,2
0.483,0.163,0
0.978,0.556,3
0.288,0.482,2
0.381,0.759,4
0.088,0.728,1
0.422,0.764,4
0.539,0.116,0
0.47,0.73,4
0.03,0.759,1
0.458,0.727,4
0.955,0.515,3
0.587,0.06,0
0.971,0.568,3
0.493,0.724,4
0.4,0.734,4
0.531,0.13,0
0.518,0.074,0
0.348,0.566,2
1.004,0.55,3
0.982,0.522,3
1.009,0.479,3
0.484,0.047,0
0.383,0.638,4
0.514,0.042,0
0.993,0.523,3
0.986,0.521,3
0.491,0.069,0
0.43,0.764,4
0.46,0.8,4
0.08,0.734,1
0.562,0.059,0
0.122,0.706,1
0.047,0.83,1
0.25,0.488,2
0.162,0.516,2
0.435,0.116,0
0.97,0.456,3
0.25,0.469,2
1.004,0.529,3
0.997,0.616,3
0.344,0.529,2
0.089,0.75,1
0.959,0.576,3
0.088,0.778,1
0.538,0.085,0
0.472,0.103,0
0.068,0.845,1
0.252,0.517,2
0.223,0.492,2
0.522,0.015,0
0.411,0.717,4
0.538,0.004,0
0.514,0.022,0
0.405,0.726,4
0.437,0.785,4
0.452,0.067,0
0.079,0.785,1
0.525,0.002,0
0.096,0.818,1
0.925,0.526,3
0.454,0.085,0
0.978,0.588,3
1.025,0.542,3
0.292,0.51,2
1.008,0.479,3
0.345,0.542,2
0.959,0.544,3
0.293,0.48,2
0.989,0.516,3
0.286,0.563,2
0.519,0.163,0
1.003,0.621,3
0.997,0.535,3
0.985,0.518,3
0.516,0.053,0
0.109,0.791,1
0.568,0.008,0
0.202,0.489,2
1.028,0.568,3
0.069,0.73,1
0.52,0.072,0
0.177,0.532,2
0.363,0.724,4
0.962,0.541,3
0.538,0.087,0
0.455,0.138,0
1.013,0.49,3
0.967,0.58,3
0.424,0.082,0
0.53,0.01,0
0.536,0.129,0
0.453,0.801,4
0.45,0.697,4
0.266,0.486,2
0.204,0.454,2
0.443,0.758,4
0.47,0.681,4
0.097,0.808,1
0.223,0.486,2
0.228,0.544,2
0.26,0.566,2
0.433,0.676,4
0.465,0.06,0
0.443,0.785,4
0.267,0.528,2
0.065,0.745,1
0.53,0.06,0
0.132,0.826,1
0.061,0.779,1
0.514,0.151,0
0.4,0.817,4
0.52,0.064,0
0.463,0.052,0
0.422,0.703,4
0.465,0.696,4
0.459,0.103,0
0.461,0.691,4
0.995,0.454,3
0.419,0.621,4
0.335,0.529,2
0.528,0.108,0
0.503,0.086,0
0.502,0.095,0
0.603,0.029,0
0.573,0.022,0
0.094,0.766,1
0.423,0.783,4
0.875,0.609,3
0.269,0.489,2
0.614,0.043,0
0.888,0.568,3
0.271,0.613,2
0.924,0.652,3
0.024,0.796,1
0.501,0.114,0
0.047,0.764,1
0.085,0.712,1
0.504,0.734,4
0.327,0.503,2
0.91,0.549,3
0.463,0.075,0
0.524,0.092,0
1.003,0.552,3
0.457,0.035,0
0.986,0.52,3
0.509,0.11,0
0.399,0.74,4
0.253,0.533,2
0.086,0.774,1
0.062,0.723,1
0.059,0.777,1
0.561,0.06,0
0.479,0.679,4
0.458,0.737,4
0.026,0.791,1
0.889,0.487,3
1.032,0.558,3
0.03,0.819,1
0.084,0.803,1
0.458,0.096,0
0.991,0.592,3
0.989,0.525,3
0.051,0.762,1
0.253,0.461,2
0.575,0.017,0
0.092,0.776,1
1.001,0.5,3
0.576,0.1,0
0.228,0.502,2
0.064,0.756,1
0.232,0.534,2
0.377,0.734,4
0.248,0.492,2
0.539,0.13,0
0.578,0.124,0
0.274,0.503,2
0.155,0.712,1
0.965,0.501,3
0.075,0.776,1
0.993,0.523,3
0.248,0.518,2
0.51,0.031,0
0.261,0.558,2
0.306,0.527,2
0.435,0.759,4
0.478,0.11,0
0.997,0.621,3
1.002,0.555,3
0.427,0.719,4
0.295,0.544,2
0.062,0.841,1
0.505,0.043,0
0.162,0.791,1
0.991,0.555,3
0.444,0.67,4
0.962,0.517,3
0.028,0.801,1
0.967,0.539,3
0.463,0.706,4
0.459,0.123,0
0.105,0.791,1
0.516,0.043,0
0.955,0.575,3
0.074,0.757,1
0.062,0.75,1
0.033,0.774,1
0.961,0.472,3
0.287,0.569,2
0.345,0.746,4
0.063,0.833,1
0.053,0.824,1
0.302,0.54,2
0.455,0.668,4
0.958,0.522,3
0.945,0.526,3
0.507,0.061,0
0.475,0.692,4
0.337,0.462,2
0.465,0.668,4
0.438,0.694,4
0.262,0.498,2
0.046,0.847,1
1,0.475,3
0.058,0.812,1
0.467,0.052,0
0.421,0.708,4
0.056,0.804,1
0.486,0.773,4
0.508,0.778,4
0.028,0.782,1
1.028,0.539,3
0.289,0.505,2
0.438,0.658,4
0.924,0.565,3
0.455,0.045,0
0.467,0.726,4
0.24,0.546,2
0.31,0.477,2
0.487,0.756,4
0.529,0.013,0
0.103,0.815,1
0.512,0.095,0
0.424,0.706,4
0.003,0.724,1
0.232,0.497,2
0.064,0.726,1
0.981,0.539,3
0.515,0.078,0
0.259,0.482,2
0.108,0.714,1
0.078,0.847,1
0.036,0.797,1
0.278,0.482,2
0.093,0.811,1
0.202,0.557,2
0.063,0.824,1
0.322,0.476,2
0.428,0.039,0
0.009,0.779,1
0.305,0.485,2
0.076,0.852,1
0.911,0.578,3
0.099,0.778,1
0.933,0.554,3
1.002,0.507,3
0.925,0.547,3
0.349,0.482,2
0.114,0.819,1
0.452,0.769,4
0.29,0.523,2
0.062,0.824,1
0.261,0.526,2
0.276,0.465,2
0.088,0.775,1
0.314,0.461,2
0.038,0.785,1
0.497,0.059,0
0.082,0.812,1
0.086,0.712,1
0.291,0.481,2
0.938,0.55,3
0.954,0.563,3
0.317,0.485,2
0.573,0.031,0
0.533,0.094,0
0.427,0.052,0
0.077,0.724,1
0.218,0.462,2
0.918,0.559,3
0.052,0.728,1
0.492,0.11,0
0.534,0.031,0
0.938,0.54,3
0.29,0.532,2
0.356,0.679,4
0.455,0.728,4
0.225,0.541,2
0.984,0.648,3
0.981,0.549,3
0.289,0.498,2
0.242,0.512,2
0.495,0.714,4
1.002,0.446,3
0.495,0.055,0
0.526,0.102,0
0.428,0.774,4
0.982,0.61,3
0.433,0.739,4
0.207,0.46,2
0.411,0.658,4
0.518,0.079,0
0.448,0.056,0
0.085,0.79,1
0.487,0.768,4
0.957,0.598,3
0.205,0.513,2
0.937,0.564,3
0.949,0.53,3
1.046,0.571,3
0.243,0.566,2
0.149,0.809,1
0.272,0.544,2
0.439,0.766,4
0.246,0.521,2
0.16,0.804,1
0.457,0.721,4
0.361,0.769,4
0.985,0.468,3
0.921,0.592,3
0.092,0.828,1
0.492,0.095,0
0.966,0.566,3
0.511,0.094,0
0.448,0.736,4
0.555,0.017,0
0.504,0.111,0
0.271,0.497,2
0.502,0.619,4
0.037,0.84,1
0.456,0.745,4
0.273,0.431,2
0.429,0.001,0
0.024,0.78,1
0.432,0.773,4
0.969,0.606,3
0.387,0.743,4
0.313,0.454,2
0.242,0.561,2
0.314,0.433,2
0.31,0.508,2
0.976,0.496,3
0.994,0.567,3
0.256,0.539,2
0.492,0.079,0
0.537,0.007,0
0.027,0.733,1
0.295,0.485,2
0.987,0.568,3
0.003,0.793,1
0.975,0.581,3
0.053,0.695,1
0.07,0.805,1
0.318,0.502,2
0.511,0.093,0
1.031,0.545,3
0.306,0.533,2
0.483,0.051,0
0.541,0.04,0
0.991,0.569,3
0.383,0.464,2
0.467,0.05,0
0.081,0.77,1
0.495,0.092,0
0.429,0.725,4
0.98,0.523,3
0.105,0.724,1
0.268,0.524,2
0.073,0.709,1
0.268,0.51,2
0.067,0.728,1
0.535,0.025,0
0.451,0.737,4
0.548,0.104,0
0.954,0.574,3
0.422,0.711,4
0.972,0.578,3
0.239,0.55,2
1.012,0.479,3
0.011,0.744,1
0.581,0.111,0
1.01,0.545,3
0.268,0.587,2
