x,y,z,cluster
0.089,0.779,0.527,1
0.498,0.066,0.292,0
0.696,0.944,0.474,4
0.721,0.936,0.46,4
0.395,0.066,0.313,2
0.461,0.642,0.797,3
0.116,0.873,0.462,1
0.097,0.774,0.409,1
0.468,0.025,0.269,0
0.798,0.981,0.596,4
0.549,0.707,0.817,3
0.699,0.936,0.576,4
0.362,0.041,0.276,2
0.489,0.608,0.784,3
0.075,0.756,0.488,1
0.084,0.842,0.397,1
0.028,0.771,0.416,1
0.469,0.104,0.306,0
0.703,0.992,0.531,4
0.771,0.924,0.504,4
0.068,0.855,0.416,1
0.474,0.695,0.803,3
0.545,0.688,0.844,3
0.361,0.126,0.263,2
0.464,0.642,0.768,3
0.046,0.785,0.447,1
0.343,0.033,0.306,2
0.507,0.659,0.806,3
0.055,0.782,0.408,1
0.103,0.768,0.415,1
0.094,0.765,0.427,1
0.447,0.69,0.754,3
0.473,0.634,0.743,3
0.683,0.999,0.544,4
0.049,0.831,0.446,1
0.35,0.068,0.266,2
0.132,0.8,0.461,1
0.086,0.74,0.473,1
0.456,0.653,0.777,3
0.563,0.088,0.227,0
0.482,0.674,0.761,3
0.689,0.931,0.573,4
0.801,0.936,0.533,4
0.717,0.988,0.509,4
0.476,0.018,0.199,0
0.496,0.08,0.283,0
0.417,0.679,0.742,3
0.506,0.13,0.25,0
0.444,0.075,0.298,0
0.394,0.056,0.378,2
0.697,1.057,0.543,4
0.109,0.851,0.461,1
0.776,0.995,0.548,4
0.05,0.795,0.483,1
0.023,0.738,0.4,1
0.508,0.618,0.871,3
0.371,0.095,0.254,2
0.78,1.053,0.519,4
0.088,0.745,0.373,1
0.685,0.94,0.53,4
0.434,0.709,0.867,3
0.707,0.948,0.546,4
0.373,0.008,0.341,2
0.532,0.677,0.846,3
0.105,0.77,0.425,1
0.508,0.603,0.763,3
0.767,0.956,0.522,4
0.465,0.112,0.246,0
0.406,0.001,0.284,2
0.495,0.778,0.801,3
0.765,0.994,0.521,4
0.492,0.033,0.29,0
0.49,0.098,0.273,0
0.302,0.037,0.325,2
0.333,0.057,0.286,2
0.572,0.682,0.851,3
0.701,0.921,0.482,4
0.055,0.767,0.421,1
0.484,0.676,0.782,3
0.512,0.65,0.84,3
0.438,0.007,0.272,2
0.675,0.969,0.562,4
0.462,0.061,0.274,0
0.564,0.076,0.269,0
0.719,1.027,0.522,4
0.707,0.934,0.596,4
0.769,0.913,0.552,4
0.696,0.958,0.544,4
0.086,0.775,0.4,1
0.077,0.808,0.445,1
0.499,0.06,0.267,0
0.481,0.647,0.746,3
0.012,0.783,0.407,1
0.524,0.078,0.252,0
0.07,0.729,0.438,1
0.767,0.973,0.453,4
0.319,0.069,0.351,2
0.356,0.055,0.351,2
0.485,0.737,0.883,3
0.536,0.727,0.775,3
0.341,0.049,0.211,2
0.415,0.013,0.202,2
0.519,0.672,0.836,3
0.463,0.066,0.317,0
0.477,0.009,0.175,0
0.759,0.996,0.574,4
0.474,0.635,0.837,3
0.513,0.605,0.864,3
0.499,0.693,0.758,3
0.477,0.028,0.234,0
0.513,0.045,0.24,0
0.5,0.683,0.801,3
0.534,0.085,0.234,0
0.43,0.056,0.246,2
0.729,1.028,0.526,4
0.383,0.059,0.258,2
0.452,0.003,0.272,0
0.693,0.938,0.595,4
0.455,0.718,0.832,3
0.065,0.841,0.429,1
0.451,0.687,0.829,3
0.475,0.635,0.777,3
0.538,0.056,0.288,0
0.46,0.728,0.786,3
0.377,0.085,0.343,2
0.487,0.11,0.212,0
0.028,0.816,0.52,1
0.412,0.081,0.296,2
0.505,0.691,0.745,3
0.658,0.881,0.474,4
0.406,0.061,0.326,2
0.315,0.059,0.303,2
0.414,0.181,0.256,2
0.457,0.115,0.291,0
0.708,1.014,0.542,4
0.073,0.799,0.428,1
0.5,0.658,0.846,3
0.53,0.73,0.758,3
0.46,0.124,0.241,0
0.013,0.796,0.408,1
0.073,0.809,0.453,1
0.602,0.169,0.241,0
0.554,0.055,0.2,0
0.802,0.959,0.546,4
0.528,0.089,0.236,0
0.1,0.866,0.41,1
0.499,0.639,0.872,3
0.37,0.017,0.306,2
0.346,0.059,0.262,2
0.366,0.117,0.266,2
0.361,0.153,0.323,2
0.67,0.957,0.499,4
0.108,0.784,0.468,1
0.734,0.969,0.567,4
0.027,0.755,0.429,1
0.531,0.028,0.249,0
0.468,0.646,0.825,3
0.522,0.63,0.827,3
0.772,0.925,0.552,4
0.367,0.134,0.257,2
0.468,0.06,0.304,0
0.428,0.748,0.825,3
0.52,0.155,0.278,0
0.677,0.95,0.528,4
0.504,0.674,0.785,3
0.534,0.083,0.239,0
0.502,0.126,0.294,0
0.498,0.679,0.784,3
0.023,0.818,0.365,1
0.525,0.663,0.835,3
0.29,0.086,0.313,2
0.693,0.94,0.544,4
0.382,0.079,0.28,2
0.028,0.687,0.445,1
0.161,0.837,0.442,1
0.759,1.007,0.524,4
0.364,0.129,0.265,2
0.5,0.039,0.265,0
0.53,0.045,0.311,0
0.379,0.035,0.241,2
0.556,0.052,0.292,0
0.751,0.949,0.596,4
0.729,1,0.633,4
0.554,0.116,0.189,0
0.525,0.075,0.255,0
0.383,0.12,0.203,2
0.463,0.701,0.814,3
0.541,0.705,0.714,3
0.376,0.103,0.29,2
0.424,0.724,0.747,3
0.48,0.645,0.807,3
0.392,0.027,0.301,2
0.456,0.684,0.818,3
0.392,0.138,0.207,2
0.74,0.947,0.581,4
0.465,0.139,0.24,0
0.534,0.091,0.227,0
0.536,0.014,0.249,0
0.676,0.955,0.506,4
0.447,0.07,0.262,0
0.506,0.667,0.815,3
0.525,0.038,0.312,0
0.123,0.842,0.389,1
0.011,0.667,0.411,1
0.004,0.762,0.362,1
0.369,0.028,0.328,2
0.316,0.028,0.3,2
0.671,0.996,0.618,4
0.399,0.013,0.309,2
0.566,0.678,0.798,3
0.528,0.693,0.736,3
0.483,0.71,0.885,3
0.108,0.764,0.406,1
0.497,0.094,0.363,0
0.062,0.745,0.398,1
0.083,0.816,0.486,1
0.032,0.812,0.441,1
0.441,0.055,0.217,0
0.731,0.968,0.445,4
0.419,0.034,0.285,2
0.526,0.006,0.25,0
0.006,0.765,0.387,1
0.704,0.944,0.488,4
0.521,0.737,0.813,3
0.509,0.06,0.2,0
0.751,0.942,0.584,4
0.435,0.1,0.273,2
0.433,0.064,0.202,0
0.513,0.144,0.277,0
0.549,0.629,0.841,3
0.493,0.686,0.817,3
0.485,0.035,0.314,0
0.502,0.059,0.263,0
0.527,0.054,0.214,0
0.488,0.073,0.284,0
0.319,0.081,0.204,2
0.513,0.717,0.781,3
0.528,0.659,0.808,3
0.532,0.701,0.794,3
0.338,0.036,0.304,2
0.387,0.095,0.262,2
0.451,0.638,0.81,3
0.715,0.908,0.547,4
0.678,1.008,0.519,4
0.126,0.753,0.452,1
0.079,0.789,0.409,1
0.469,0.651,0.789,3
0.511,0.095,0.224,0
0.418,0.049,0.244,2
0.347,0.102,0.278,2
0.351,0.044,0.258,2
0.511,0.683,0.862,3
0.363,0.079,0.281,2
0.445,0.077,0.276,0
0.572,0.127,0.292,0
0.39,0.053,0.295,2
0.072,0.776,0.492,1
0.757,0.991,0.53,4
0.376,0.074,0.336,2
0.682,1.042,0.506,4
0.397,0.082,0.3,2
0.078,0.849,0.412,1
0.542,0.006,0.288,0
0.084,0.778,0.458,1
0.377,0.07,0.31,2
0.054,0.748,0.496,1
0.754,1.039,0.608,4
0.403,0.015,0.311,2
0.542,0.077,0.275,0
0.452,0.697,0.843,3
0.738,0.964,0.597,4
0.475,0.039,0.2,0
0.42,0.091,0.329,2
0.725,1.025,0.547,4
0.085,0.789,0.378,1
0.098,0.769,0.528,1
0.525,0.131,0.227,0
0.516,0.018,0.325,0
0.753,0.952,0.579,4
0.495,0.122,0.255,0
0.544,0.089,0.345,0
0.511,0.685,0.86,3
0.394,0.133,0.309,2
0.757,0.926,0.536,4
0.439,0.109,0.324,2
0.384,0.074,0.34,2
0.092,0.791,0.401,1
0.547,0.001,0.248,0
0.393,0.12,0.349,2
0.505,0.663,0.768,3
0.426,0.093,0.229,2
0.511,0.111,0.263,0
0.744,0.973,0.494,4
0.466,0.096,0.24,0
0.744,1.02,0.551,4
0.722,0.95,0.543,4
0.483,0.728,0.816,3
0.049,0.758,0.427,1
0.505,0.696,0.779,3
0.389,0.07,0.262,2
0.404,0.096,0.326,2
0.472,0.012,0.285,0
0.38,0.077,0.244,2
0.514,0.681,0.837,3
0.021,0.802,0.437,1
0.324,0.037,0.283,2
0.124,0.771,0.404,1
0.072,0.757,0.38,1
0.112,0.745,0.386,1
0.1,0.769,0.434,1
0.404,0.004,0.266,2
0.066,0.714,0.454,1
0.435,0.666,0.787,3
0.376,0.023,0.236,2
0.053,0.725,0.453,1
0.451,0.032,0.212,0
0.533,0.669,0.827,3
0.527,0.607,0.786,3
0.444,0.065,0.365,2
0.05,0.732,0.457,1
0.158,0.819,0.453,1
0.415,0.092,0.366,2
0.419,0.058,0.298,2
0.478,0.624,0.787,3
0.429,0.102,0.174,0
0.787,1.048,0.559,4
0.73,0.941,0.603,4
0.059,0.75,0.425,1
0.547,0.658,0.784,3
0.705,1.046,0.555,4
0.463,0.069,0.283,0
0.468,0.042,0.318,0
0.039,0.822,0.427,1
0.724,0.936,0.52,4
0.514,0.731,0.925,3
0.509,0.139,0.21,0
0.379,0.077,0.19,2
0.326,0.099,0.332,2
0.065,0.68,0.482,1
0.743,1,0.593,4
0.763,0.885,0.496,4
0.703,0.986,0.546,4
0.378,0.059,0.339,2
0.33,0.005,0.28,2
0.759,1.042,0.606,4
0.424,0.018,0.277,2
0.507,0.693,0.783,3
0.669,0.976,0.444,4
0.497,0.078,0.255,0
0.397,0.12,0.362,2
0.088,0.815,0.38,1
0.064,0.689,0.405,1
0.703,0.995,0.53,4
0.008,0.743,0.416,1
0.475,0.038,0.27,0
0.427,0.076,0.245,2
0.386,0.06,0.402,2
0.476,0.114,0.276,0
0.523,0.64,0.909,3
0.54,0.671,0.822,3
0.376,0.012,0.34,2
0.378,0.094,0.308,2
0.764,0.936,0.546,4
0.422,0.061,0.245,2
0.117,0.808,0.458,1
0.544,0.053,0.259,0
0.422,0.037,0.233,2
0.497,0.679,0.742,3
0.736,0.951,0.507,4
0.386,0.087,0.352,2
0.493,0.681,0.867,3
0.424,0.007,0.305,2
0.338,0.056,0.299,2
0.47,0.683,0.773,3
0.055,0.778,0.528,1
0.039,0.783,0.558,1
0.44,0.08,0.262,0
0.117,0.745,0.407,1
0.12,0.721,0.402,1
0.49,0.111,0.353,0
0.008,0.771,0.353,1
0.062,0.812,0.383,1
0.715,1.035,0.517,4
0.051,0.737,0.526,1
0.653,0.944,0.515,4
0.337,0.004,0.297,2
0.051,0.829,0.479,1
0.514,0.082,0.253,0
0.379,0.079,0.245,2
0.082,0.82,0.491,1
0.71,1.045,0.552,4
0.768,1.012,0.531,4
0.507,0.067,0.283,0
0.089,0.829,0.413,1
0.02,0.751,0.447,1
0.085,0.775,0.335,1
0.505,0.048,0.242,0
0.087,0.795,0.364,1
0.543,0.728,0.769,3
0.054,0.878,0.475,1
0.381,0.058,0.325,2
0.336,0.021,0.281,2
0.524,0.065,0.301,0
0.743,1.015,0.484,4
0.585,0.099,0.257,0
0.447,0.793,0.814,3
0.69,1.032,0.432,4
0.492,0.744,0.812,3
0.087,0.803,0.41,1
0.378,0.085,0.182,2
0.414,0.094,0.217,2
0.737,1,0.616,4
0.308,0.043,0.294,2
0.486,0.018,0.224,0
0.488,0.12,0.248,0
0.788,0.974,0.499,4
0.528,0.653,0.816,3
0.05,0.698,0.468,1
0.751,0.965,0.541,4
0.482,0.05,0.277,0
0.733,1.011,0.599,4
0.645,0.975,0.494,4
0.134,0.71,0.469,1
0.461,0.726,0.78,3
0.48,0.063,0.277,0
0.527,0.064,0.231,0
0.557,0.081,0.204,0
0.403,0.094,0.297,2
0.042,0.73,0.426,1
0.422,0.752,0.8,3
0.402,0.052,0.311,2
0.519,0.656,0.712,3
0.455,0.101,0.252,0
0.705,0.997,0.574,4
0.399,0.145,0.285,2
0.448,0.76,0.844,3
0.507,0.07,0.238,0
0.726,0.934,0.621,4
0.403,0.046,0.22,2
0.087,0.738,0.412,1
0.338,0.033,0.266,2
0,0.755,0.387,1
0.728,0.941,0.519,4
0.173,0.761,0.488,1
0.511,0.685,0.824,3
0.53,0.043,0.332,0
0.495,0.125,0.19,0
0.669,0.986,0.517,4
0.465,0.691,0.789,3
0.706,0.965,0.552,4
0.124,0.776,0.458,1
0.741,0.973,0.579,4
0.598,0.027,0.208,0
0.672,0.975,0.555,4
0.384,0.038,0.271,2
0.083,0.756,0.391,1
0.083,0.749,0.451,1
0.533,0.649,0.765,3
0.438,0.055,0.326,2
0.68,0.986,0.533,4
0.462,0.088,0.342,0
0.465,0.063,0.25,0
0.327,0.062,0.301,2
0.351,0.1,0.298,2
0.139,0.749,0.389,1
0.401,0.085,0.238,2
0.373,0.052,0.342,2
0.702,0.932,0.517,4
0.103,0.794,0.375,1
0.482,0.016,0.282,0
0.499,0.636,0.762,3
0.454,0.05,0.264,0
0.087,0.792,0.443,1
0.368,0.041,0.23,2
0.42,0.098,0.308,2
0.739,1.014,0.567,4
0.333,0.039,0.33,2
0.062,0.817,0.376,1
0.697,0.929,0.558,4
0.415,0.041,0.233,2
0.741,1.008,0.515,4
0.73,1.044,0.554,4
0.479,0.681,0.81,3
0.368,0.012,0.281,2
0.498,0.058,0.311,0
0.506,0.687,0.803,3
0.357,0.023,0.306,2
0.45,0.013,0.264,0
0.579,0.726,0.745,3
0.72,0.953,0.57,4
0.71,1.02,0.601,4
0.457,0.641,0.814,3
0.653,0.954,0.588,4
0.475,0.131,0.355,0
0.521,0.119,0.259,0
0.538,0.069,0.263,0
0.499,0.096,0.208,0
0.737,0.963,0.567,4
0.379,0.048,0.238,2
0.322,0.111,0.282,2
0.676,1.037,0.514,4
0.727,0.959,0.593,4
0.49,0.143,0.223,0
0.565,0.601,0.82,3
0.453,0.7,0.778,3
0.567,0.087,0.309,0
0.559,0.672,0.768,3
0.508,0.065,0.276,0
0.328,0.059,0.299,2
0.739,0.914,0.525,4
0.743,0.958,0.584,4
0.081,0.767,0.431,1
0.755,1.004,0.485,4
0.748,0.971,0.515,4
0.478,0.734,0.752,3
0.045,0.77,0.411,1
0.748,1.006,0.493,4
0.73,0.916,0.44,4
0.496,0.65,0.874,3
0.721,0.975,0.517,4
0.543,0.078,0.261,0
0.07,0.717,0.452,1
0.447,0.752,0.848,3
0.173,0.831,0.47,1
0.504,0.042,0.3,0
0.476,0.052,0.276,0
0.726,0.998,0.531,4
0.709,0.936,0.591,4
0.394,0.07,0.284,2
0.51,0.667,0.788,3
0.043,0.767,0.399,1
0.663,0.894,0.525,4
0.543,0.055,0.235,0
0.785,0.939,0.505,4
0.478,0.706,0.773,3
0.43,0.047,0.288,2
0.567,0.679,0.821,3
0.722,0.988,0.543,4
0.073,0.794,0.449,1
0.722,0.895,0.543,4
0.355,0.084,0.299,2
0.75,0.979,0.497,4
0.564,0.645,0.846,3
0.311,0.083,0.312,2
0.412,0.001,0.23,2
0.632,0.966,0.512,4
0.661,1.011,0.529,4
0.742,0.971,0.527,4
0.497,0.686,0.771,3
0.48,0.044,0.249,0
0.536,0.005,0.313,0
0.444,0.146,0.27,0
0.086,0.765,0.444,1
0.332,0.029,0.264,2
0.726,0.967,0.557,4
0.475,0.72,0.704,3
0.482,0.123,0.274,0
0.593,0.712,0.843,3
0.519,0.106,0.316,0
0.677,0.954,0.558,4
0.396,0.114,0.293,2
0.507,0.706,0.871,3
0.434,0.058,0.278,2
0.105,0.727,0.507,1
0.551,0.686,0.789,3
0.517,0.682,0.816,3
0.113,0.711,0.5,1
0.523,0.079,0.357,0
0.381,0.103,0.28,2
0.471,0.038,0.296,0
0.732,0.997,0.484,4
0.402,0.115,0.291,2
0.495,0.029,0.276,0
0.388,0.084,0.275,2
0.751,1.001,0.592,4
0.277,0.042,0.189,2
0.384,0.094,0.264,2
0.495,0.764,0.767,3
0.414,0.043,0.269,2
0.518,0.684,0.846,3
0.756,0.994,0.568,4
0.005,0.723,0.476,1
0.075,0.719,0.434,1
0.119,0.846,0.46,1
0.109,0.756,0.478,1
0.503,0.038,0.302,0
0.492,0.063,0.286,0
0.515,0.672,0.795,3
0.478,0.71,0.813,3
0.085,0.755,0.446,1
0.087,0.762,0.474,1
0.439,0.715,0.884,3
0.525,0.752,0.781,3
0.377,0.043,0.284,2
0.708,1.028,0.539,4
0.491,0.169,0.287,0
0.122,0.759,0.369,1
0.472,0.023,0.232,0
0.477,0.112,0.266,0
0.526,0.661,0.807,3
0.35,0.094,0.277,2
0.544,0.07,0.322,0
0.475,0.69,0.851,3
0.103,0.777,0.445,1
0.538,0.055,0.203,0
0.411,0.032,0.321,2
0.465,0.674,0.836,3
0.567,0.063,0.329,0
0.548,0.046,0.251,0
0.385,0.067,0.337,2
0.695,0.968,0.547,4
0.288,0.108,0.363,2
0.305,0.064,0.304,2
0.488,0.08,0.293,0
0.043,0.792,0.463,1
0.446,0.112,0.273,0
0.717,0.993,0.518,4
0.489,0.707,0.796,3
0.552,0.098,0.26,0
0.071,0.76,0.399,1
0.063,0.83,0.478,1
0.483,0.681,0.754,3
0.717,0.951,0.548,4
0.409,0.032,0.353,2
0.418,0.673,0.828,3
0.467,0.138,0.217,0
0.474,0.089,0.307,0
0.134,0.731,0.445,1
0.039,0.774,0.498,1
0.11,0.769,0.486,1
0.362,0.053,0.282,2
0.057,0.82,0.407,1
0.388,0.161,0.349,2
0.693,0.94,0.488,4
0.759,0.949,0.543,4
0.506,0.709,0.826,3
0.392,0.068,0.311,2
0.421,0.051,0.343,2
0.532,0.035,0.247,0
0.538,0.111,0.28,0
0.724,0.999,0.552,4
0.477,0.038,0.323,0
0.482,0.06,0.33,0
0.751,0.941,0.547,4
0.467,0.019,0.268,0
0.511,0.593,0.811,3
0.399,0.068,0.336,2
0.057,0.793,0.439,1
0.476,0.668,0.75,3
0.462,0.029,0.298,0
0.089,0.787,0.478,1
0.371,0.092,0.323,2
0.476,0.138,0.273,0
0.663,0.955,0.6,4
0.736,0.939,0.568,4
0.709,0.978,0.475,4
0.388,0.132,0.281,2
0.783,0.956,0.586,4
0.469,0.114,0.282,0
0.567,0.087,0.213,0
0.066,0.758,0.383,1
0.486,0.081,0.272,0
0.498,0.085,0.29,0
0.152,0.722,0.372,1
0.548,0.63,0.852,3
0.097,0.794,0.458,1
0.483,0.031,0.264,0
0.766,0.983,0.491,4
0.461,0.678,0.79,3
0.475,0.664,0.774,3
0.499,0.663,0.816,3
0.435,0.059,0.271,2
0.465,0.041,0.265,0
0.133,0.754,0.478,1
0.784,0.956,0.53,4
0.008,0.817,0.479,1
0.017,0.751,0.401,1
0.059,0.75,0.414,1
0.464,0.141,0.312,0
0.515,0.7,0.812,3
0.728,0.963,0.552,4
0.473,0.717,0.769,3
0.55,0.03,0.26,0
0.406,0.085,0.292,2
0.332,0.051,0.29,2
0.383,0.033,0.325,2
0.082,0.748,0.445,1
0.706,0.967,0.533,4
0.544,0.003,0.249,0
0.552,0.699,0.781,3
0.403,0.089,0.281,2
0.361,0.09,0.26,2
0.438,0.637,0.757,3
0.113,0.756,0.463,1
0.524,0.685,0.812,3
0.649,0.965,0.529,4
0.524,0.075,0.28,0
0.042,0.759,0.386,1
0.129,0.704,0.424,1
0.156,0.791,0.452,1
0.161,0.76,0.444,1
0.714,1.015,0.579,4
0.78,1.021,0.513,4
0.129,0.769,0.516,1
0.499,0.624,0.732,3
0.376,0.035,0.306,2
0.707,1.019,0.59,4
0.552,0.059,0.271,0
0.533,0.691,0.816,3
0.56,0.674,0.827,3
0.414,0.093,0.229,2
0.136,0.757,0.432,1
0.512,0.697,0.833,3
0.734,0.986,0.523,4
0.491,0.773,0.806,3
0.377,0.027,0.248,2
0.371,0.024,0.225,2
0.825,1.03,0.526,4
0.018,0.778,0.423,1
0.771,0.916,0.524,4
0.778,1.035,0.488,4
0.489,0.121,0.249,0
0.149,0.864,0.442,1
0.667,0.926,0.556,4
0.527,0.709,0.834,3
0.414,0.105,0.331,2
0.034,0.833,0.361,1
0.529,0.109,0.268,0
0.058,0.749,0.41,1
0.064,0.746,0.476,1
0.578,0.654,0.811,3
0.098,0.868,0.409,1
0.092,0.777,0.512,1
0.328,0.055,0.296,2
0.358,0.094,0.276,2
0.525,0.713,0.77,3
0.491,0.737,0.821,3
0.089,0.757,0.37,1
0.49,0.073,0.273,0
0.408,0.071,0.316,2
0.507,0.079,0.291,0
0.584,0.698,0.774,3
0.535,0.666,0.843,3
0.155,0.726,0.466,1
0.712,0.974,0.5,4
0.027,0.81,0.414,1
0.121,0.739,0.377,1
0.541,0.668,0.798,3
0.554,0.619,0.843,3
0.32,0.054,0.238,2
0.778,0.946,0.572,4
0.733,1.021,0.519,4
0.395,0.083,0.406,2
0.507,0.696,0.775,3
0.753,0.985,0.542,4
0.78,1.034,0.585,4
0.388,0.067,0.309,2
0.495,0.681,0.784,3
0.721,1.01,0.563,4
0.491,0.685,0.862,3
0.435,0.666,0.811,3
0.515,0.076,0.293,0
0.389,0.077,0.3,2
0.054,0.823,0.388,1
0.499,0.057,0.301,0
0.734,1.006,0.494,4
0.402,0.04,0.272,2
0.717,0.99,0.5,4
0.466,0.673,0.772,3
0.495,0.109,0.292,0
0.529,0.074,0.281,0
0.484,0.1,0.288,0
0.733,0.934,0.535,4
0.5,0.754,0.805,3
0.336,0.007,0.383,2
0.516,0.676,0.807,3
0.475,0.622,0.813,3
0.047,0.728,0.439,1
0.442,0.67,0.839,3
0.494,0.067,0.327,0
0.107,0.782,0.43,1
0.37,0.066,0.244,2
0.403,0.062,0.258,2
0.084,0.752,0.478,1
0.358,0.072,0.268,2
0.114,0.807,0.402,1
0.539,0.693,0.831,3
0.71,1.032,0.5,4
0.446,0.034,0.291,0
0.524,0.685,0.816,3
0.499,0.044,0.193,0
0.368,0.069,0.306,2
0.482,0.78,0.76,3
0.046,0.796,0.378,1
0.461,0.753,0.838,3
0.108,0.734,0.402,1
0.495,0.055,0.262,0
0.045,0.797,0.376,1
0.337,0.017,0.281,2
0.686,0.921,0.571,4
0.093,0.792,0.416,1
0.331,0.038,0.288,2
0.71,0.923,0.504,4
0.069,0.762,0.466,1
0.104,0.762,0.437,1
0.079,0.851,0.43,1
0.464,0.778,0.768,3
0.539,0.666,0.854,3
0.045,0.783,0.337,1
0.514,0.093,0.293,0
0.5,0.059,0.317,0
0.72,1.018,0.543,4
0.548,0.655,0.779,3
0.509,0.207,0.246,0
0.753,0.988,0.589,4
0.741,0.99,0.552,4
0.045,0.71,0.388,1
0.492,0.027,0.284,0
0.759,1.038,0.602,4
0.388,0.071,0.332,2
0.47,0.098,0.254,0
0.081,0.809,0.478,1
0.093,0.767,0.387,1
0.505,0.655,0.81,3
0.444,0.732,0.802,3
0.487,0.681,0.793,3
0.703,1.009,0.606,4
0.403,0.073,0.347,2
0.393,0.097,0.292,2
0.137,0.809,0.451,1
0.711,1.022,0.532,4
0.305,0.08,0.392,2
0.773,0.946,0.56,4
0.729,1.005,0.511,4
0.14,0.786,0.469,1
0.346,0.058,0.354,2
0.055,0.756,0.445,1
0.678,0.947,0.491,4
0.737,1.006,0.515,4
0.043,0.739,0.355,1
0.744,1.041,0.501,4
0.328,0.026,0.32,2
0.684,0.951,0.551,4
0.473,0.711,0.825,3
0.499,0.101,0.23,0
0.045,0.901,0.48,1
0.742,0.993,0.483,4
0.42,0.092,0.296,2
0.027,0.844,0.4,1
0.338,0.08,0.277,2
0.545,0.071,0.269,0
0.033,0.72,0.488,1
0.087,0.791,0.446,1
0.746,0.991,0.503,4
0.675,0.916,0.535,4
0.739,0.937,0.546,4
0.569,0.706,0.815,3
0.378,0.02,0.27,2
0.396,0.008,0.286,2
0.367,0.11,0.293,2
0.101,0.808,0.428,1
0.371,0.138,0.311,2
0.483,0.014,0.3,0
0.425,0.125,0.304,2
0.159,0.807,0.344,1
0.502,0.637,0.794,3
0.658,1.035,0.512,4
0.281,0.104,0.273,2
0.691,0.934,0.553,4
0.662,0.899,0.47,4
0.157,0.784,0.484,1
0.385,0.076,0.265,2
0.772,0.98,0.525,4
0.729,0.955,0.569,4
0.438,0.673,0.71,3
0.37,0.056,0.25,2
0.516,0.075,0.216,0
0.493,0.001,0.215,0
0.774,0.962,0.526,4
0.472,0.008,0.32,0
0.057,0.771,0.519,1
0.434,0.706,0.868,3
0.433,0.134,0.242,0
0.551,0.611,0.767,3
0.383,0.128,0.178,2
0.128,0.817,0.5,1
0.313,0.107,0.284,2
0.405,0.659,0.902,3
0.497,0.748,0.846,3
0.472,0.087,0.216,0
0.127,0.639,0.418,1
0.353,0.07,0.339,2
0.403,0.162,0.263,2
0.486,0.061,0.275,0
0.607,0.053,0.275,0
0.452,0.019,0.268,0
0.535,0.606,0.807,3
0.383,0.091,0.347,2
0.089,0.827,0.401,1
0.427,0.701,0.786,3
0.672,0.97,0.557,4
0.384,0.089,0.219,2
0.468,0.128,0.26,0
0.757,0.963,0.509,4
0.324,0.035,0.335,2
0.549,0.092,0.33,0
0.714,0.902,0.589,4
0.522,0.68,0.803,3
0.404,0.052,0.267,2
0.401,0.068,0.274,2
0.509,0.034,0.233,0
0.081,0.797,0.371,1
0.141,0.761,0.392,1
0.505,0.703,0.785,3
0.378,0.12,0.248,2
0.314,0.082,0.303,2
0.435,0.647,0.826,3
0.375,0.036,0.221,2
0.068,0.805,0.48,1
0.685,0.936,0.544,4
0.52,0.694,0.808,3
0.286,0.111,0.285,2
0.49,0.599,0.745,3
0.501,0.009,0.215,0
0.477,0.717,0.821,3
0.433,0.06,0.319,2
0.348,0.143,0.278,2
0.683,1.016,0.606,4
0.601,0.707,0.706,3
0.558,0.708,0.803,3
0.406,0.097,0.325,2
0.523,0.623,0.746,3
0.07,0.833,0.412,1
0.419,0.073,0.221,2
0.352,0.023,0.291,2
0.489,0.721,0.858,3
0.342,0.016,0.217,2
0.095,0.746,0.485,1
0.422,0.022,0.334,2
0.496,0.105,0.292,0
0.081,0.78,0.454,1
0.121,0.826,0.435,1
0.541,0.63,0.838,3
0.77,0.908,0.577,4
0.388,0.014,0.304,2
0.475,0.13,0.227,0
0.716,1.005,0.515,4
0.028,0.716,0.404,1
0.476,0.674,0.815,3
0.069,0.78,0.408,1
0.527,0.579,0.842,3
0.687,0.878,0.514,4
0.37,0.112,0.273,2
0.467,0.077,0.203,0
0.483,0.62,0.808,3
0.46,0.685,0.795,3
0.092,0.78,0.421,1
0.484,0.043,0.244,0
0.434,0.69,0.83,3
0.451,0.678,0.766,3
0.133,0.723,0.491,1
0.361,0.057,0.295,2
0.414,0.178,0.317,2
0.544,0.136,0.33,0
0.533,0.69,0.778,3
0.5,0.663,0.789,3
0.696,0.939,0.516,4
0.398,0.074,0.325,2
0.108,0.758,0.507,1
0.14,0.714,0.462,1
0.361,0.08,0.258,2
0.515,0.113,0.261,0
0.15,0.775,0.338,1
0.723,1.047,0.557,4
0.357,0.02,0.31,2
0.528,0.608,0.834,3
0.743,0.962,0.505,4
0.047,0.755,0.536,1
0.059,0.705,0.383,1
0.524,0.074,0.251,0
0.36,0.119,0.275,2
0.319,0.08,0.304,2
0.474,0.698,0.836,3
0.694,0.941,0.497,4
0.305,0.033,0.335,2
0.086,0.759,0.398,1
0.589,0.647,0.777,3
0.367,0.048,0.308,2
0.358,0.097,0.282,2
0.167,0.793,0.373,1
0.115,0.77,0.487,1
0.769,0.951,0.521,4
0.54,0.07,0.285,0
0.536,0.631,0.836,3
0.745,0.997,0.551,4
0.093,0.768,0.389,1
0.72,0.891,0.525,4
0.477,0.09,0.346,0
0.64,0.941,0.581,4
